Security_name,Flow,Cash_flow_start_date,Cash_flow_end_date,Cash_flow_value_date,Unit,Value,Valuation_price,Indicative_xirr
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-10,2017-03-10,2017-04-10,1325.644890382253,68009.55981128072,51.303,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-11,2017-03-11,2017-04-11,1325.2325585573108,68806.07444029558,51.92,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-12,2017-03-12,2017-04-12,1323.6297344253942,68107.36798485866,51.455,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-13,2017-03-13,2017-04-13,1322.1611762408672,67820.25753527529,51.295,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-14,2017-03-14,2017-04-14,1322.00887090061,67812.4450328468,51.295,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-15,2017-03-15,2017-04-15,1321.868971928659,67805.26891508057,51.295,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-16,2017-03-16,2017-04-16,1321.2864243485917,67775.38713696101,51.295,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-17,2017-03-17,2017-04-17,1321.398374928904,67771.87985335363,51.288,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-18,2017-03-18,2017-04-18,1320.7854626403087,67501.38263915826,51.107,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-19,2017-03-19,2017-04-19,1322.234054031577,67790.93995019895,51.27,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-20,2017-03-20,2017-04-20,1323.3075993287387,68191.36390100923,51.531,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-21,2017-03-21,2017-04-21,1320.8353508261443,67770.74101553863,51.309,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-22,2017-03-22,2017-04-22,1319.715425107973,67713.27874686499,51.309,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-23,2017-03-23,2017-04-23,1320.8771889810205,67772.88768942718,51.309,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-24,2017-03-24,2017-04-24,1318.8442669886845,68188.20513611595,51.703,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-25,2017-03-25,2017-04-25,1319.1800134897976,68874.38850430233,52.21,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-26,2017-03-26,2017-04-26,1319.1380334939727,68881.43069495478,52.217,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-27,2017-03-27,2017-04-27,1318.523415957375,68605.41037909413,52.032,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-28,2017-03-28,2017-04-28,1315.506923560529,69036.487841533,52.479,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-29,2017-03-29,2017-04-29,1313.5695310670583,68934.81542086815,52.479,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-04-30,2017-03-30,2017-04-30,1313.2185355155334,68916.39552531968,52.479,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-01,2017-04-01,2017-05-01,1312.826447249134,68895.81912518729,52.479,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-02,2017-04-02,2017-05-02,1314.273835430833,68975.71943108099,52.482,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-03,2017-04-03,2017-05-03,1314.3851084914359,68796.23096355025,52.341,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-04,2017-04-04,2017-05-04,1314.6535595370606,69934.31075313347,53.196,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-05,2017-04-05,2017-05-05,1316.390762567937,69190.81487133334,52.561,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-06,2017-04-06,2017-05-06,1316.2783891939296,69184.90841442213,52.561,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-07,2017-04-07,2017-05-07,1312.9630623320652,69010.65151923567,52.561,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-08,2017-04-08,2017-05-08,1311.3131971071991,69536.31621620056,53.028,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-09,2017-04-09,2017-05-09,1308.0756563748469,69700.8113499337,53.285,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-10,2017-04-10,2017-05-10,1306.8653587410213,70123.78141932572,53.658,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-11,2017-04-11,2017-05-11,1306.8736349940223,70313.72218358338,53.803,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-12,2017-04-12,2017-05-12,1304.9033265431897,69750.99751371313,53.453,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-13,2017-04-13,2017-05-13,1303.209506403059,69660.45774576272,53.453,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-14,2017-04-14,2017-05-14,1302.8195925566833,69639.6156809324,53.453,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-15,2017-04-15,2017-05-15,1302.9879973298985,70085.11840038057,53.788,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-16,2017-04-16,2017-05-16,1302.855978679866,71124.21073211257,54.591,17
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-17,2017-04-17,2017-05-17,1303.1141761466552,71359.83539996699,54.761,17
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-18,2017-04-18,2017-05-18,1302.8962724540183,69896.47632834072,53.647,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-19,2017-04-19,2017-05-19,1304.2164480501513,69921.6522128647,53.612,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-20,2017-04-20,2017-05-20,1305.1877971721067,69973.72818199098,53.612,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-21,2017-04-21,2017-05-21,1302.6344606879031,69836.83870639987,53.612,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-22,2017-04-22,2017-05-22,1301.8687913351498,68995.14033438894,52.997,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-23,2017-04-23,2017-05-23,1302.9565241958117,68241.04499823145,52.374,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-24,2017-04-24,2017-05-24,1300.7366812204389,67486.12123176003,51.883,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-25,2017-04-25,2017-05-25,1301.2922436404974,69118.13752096503,53.115,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-26,2017-04-26,2017-05-26,1300.6737597093227,69900.80919429842,53.742,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-27,2017-04-27,2017-05-27,1300.0852271765505,69869.18027892217,53.742,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-28,2017-04-28,2017-05-28,1297.2278817786578,69715.62082254862,53.742,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-29,2017-04-29,2017-05-29,1295.413584040488,68558.4685217588,52.924,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-30,2017-04-30,2017-05-30,1295.2146292921677,68795.3250348535,53.115,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-05-31,2017-04-30,2017-05-31,1294.6990430243293,69297.4715788342,53.524,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-01,2017-05-01,2017-06-01,1296.1789876347639,69545.18740255563,53.654,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-02,2017-05-02,2017-06-02,1295.969452233875,69690.75729387662,53.775,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-03,2017-05-03,2017-06-03,1296.2985234796529,69708.45310011833,53.775,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-04,2017-05-04,2017-06-04,1298.0357265105292,69801.87119310371,53.775,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-05,2017-05-05,2017-06-05,1298.0859713977995,69864.28506660096,53.821,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-06,2017-05-06,2017-06-06,1295.0385918531376,69265.13908526507,53.485,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-07,2017-05-07,2017-06-07,1293.2211898521377,69544.26270548857,53.776,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-08,2017-05-08,2017-06-08,1290.0173441477164,69201.69040946009,53.644,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-09,2017-05-09,2017-06-09,1288.9461932069767,69367.21727981986,53.817,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-10,2017-05-10,2017-06-10,1288.8556804530951,69362.34615494421,53.817,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-11,2017-05-11,2017-06-11,1286.9693355641054,69260.82873205346,53.817,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-12,2017-05-12,2017-06-12,1284.6793420958024,68280.7070323919,53.15,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-13,2017-05-13,2017-06-13,1284.3989708267789,68125.80581162317,53.041,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-14,2017-05-14,2017-06-14,1285.15727730699,68205.86702123657,53.072,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-15,2017-05-15,2017-06-15,1285.010729517187,67716.21041336721,52.697,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-16,2017-05-16,2017-06-16,1285.4515978628976,67918.12062468406,52.836,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-17,2017-05-17,2017-06-17,1285.3017851043442,67910.20511777312,52.836,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-18,2017-05-18,2017-06-18,1286.4582596551322,67971.30860713856,52.836,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-19,2017-05-19,2017-06-19,1287.2785611787126,68236.06197096121,53.008,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-20,2017-05-20,2017-06-20,1284.4291011910975,68092.72437054485,53.014,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-21,2017-05-21,2017-06-21,1283.400580321628,68025.36435936757,53.004,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-22,2017-05-22,2017-06-22,1283.372292725471,67733.8228654649,52.778,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-23,2017-05-23,2017-06-23,1281.315425027178,66955.13753479518,52.255,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-24,2017-05-24,2017-06-24,1281.563911979814,66968.12222050519,52.255,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-25,2017-05-25,2017-06-25,1281.1725353666775,66947.67083558574,52.255,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-26,2017-05-26,2017-06-26,1280.7980320644178,66928.10116552615,52.255,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-27,2017-05-27,2017-06-27,1278.143638894316,65783.49680661266,51.468,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-28,2017-05-28,2017-06-28,1275.9235763969573,65745.79004458242,51.528,13
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-29,2017-05-29,2017-06-29,1275.686534836359,66079.28681798856,51.799,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-06-30,2017-05-30,2017-06-30,1274.5006415698826,66426.97343862228,52.12,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-01,2017-06-01,2017-07-01,1275.9303603611197,66501.49038202155,52.12,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-02,2017-06-02,2017-07-02,1275.8425246490028,66496.91238470603,52.12,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-03,2017-06-03,2017-07-03,1276.162544865075,67067.44638283916,52.554,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-04,2017-06-04,2017-07-04,1277.8180983772966,66877.16581477257,52.337,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-05,2017-06-05,2017-07-05,1277.595132293135,67207.89193428037,52.605,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-06,2017-06-06,2017-07-06,1274.4249158508908,67387.76627544756,52.877,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-07,2017-06-07,2017-07-07,1272.3984871300727,67227.1740675174,52.835,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-08,2017-06-08,2017-07-08,1269.573841470323,67077.93391408451,52.835,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-09,2017-06-09,2017-07-09,1268.5148596893987,67021.98261168938,52.835,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-10,2017-06-10,2017-07-10,1268.2062243876835,67745.04009434128,53.418,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-11,2017-06-11,2017-07-11,1265.613874439798,67444.56336889684,53.29,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-12,2017-06-12,2017-07-12,1263.2712281876188,67716.39091576912,53.604,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-13,2017-06-13,2017-07-13,1262.6944050811874,68248.63259463817,54.05,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-14,2017-06-14,2017-07-14,1264.2917272361874,68299.56768875332,54.022,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-15,2017-06-15,2017-07-15,1263.6981167409829,68267.49966258138,54.022,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-16,2017-06-16,2017-07-16,1263.919332394594,68279.45017462075,54.022,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-17,2017-06-17,2017-07-17,1263.8434979829676,68499.05374717886,54.199,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-18,2017-06-18,2017-07-18,1264.82585091136,68425.81370845366,54.099,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-19,2017-06-19,2017-07-19,1265.940227001622,68910.19031660628,54.434,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-20,2017-06-20,2017-07-20,1261.8345855903965,68467.14461413492,54.26,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-21,2017-06-21,2017-07-21,1260.4188572268065,68353.77504626695,54.231,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-22,2017-06-22,2017-07-22,1260.3453014870015,68349.78604494157,54.231,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-23,2017-06-23,2017-07-23,1258.2464962588876,68235.96573861573,54.231,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-24,2017-06-24,2017-07-24,1257.5795433901915,68651.26727367056,54.59,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-25,2017-06-25,2017-07-25,1257.0334944912352,68714.47894286888,54.664,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-26,2017-06-26,2017-07-26,1256.6284821979114,68963.77110302138,54.88,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-27,2017-06-27,2017-07-27,1254.5982529099392,68646.59800622023,54.716,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-28,2017-06-28,2017-07-28,1253.4986401143494,68607.74106937868,54.733,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-29,2017-06-29,2017-07-29,1253.3073562638258,68597.27153038797,54.733,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-30,2017-06-30,2017-07-30,1252.0615383530674,68529.08417867843,54.733,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-07-31,2017-06-30,2017-07-31,1254.065319793905,69516.60287213554,55.433,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-01,2017-07-01,2017-08-01,1253.800029369151,69491.86662778519,55.425,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-02,2017-07-02,2017-08-02,1253.2566645941215,69203.5797622228,55.219,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-03,2017-07-03,2017-08-03,1255.3320418016424,68571.25745137292,54.624,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-04,2017-07-04,2017-08-04,1255.1356258959954,68948.36533734472,54.933,16
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-05,2017-07-05,2017-08-05,1252.0994943689573,68781.58152416993,54.933,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-06,2017-07-06,2017-08-06,1250.0231428433767,68667.52130581521,54.933,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-07,2017-07-07,2017-08-07,1246.7536498461984,68809.58068866155,55.191,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-08,2017-07-08,2017-08-08,1246.105370368145,68075.98248858213,54.631,15
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-09,2017-07-09,2017-08-09,1245.480883789405,67282.12282318744,54.021,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-10,2017-07-10,2017-08-10,1243.4932097468343,65854.1568949826,52.959,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-11,2017-07-11,2017-08-11,1241.9043753790697,65209.9149424042,52.508,13
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-12,2017-07-12,2017-08-12,1241.4083402741724,65183.86913111625,52.508,13
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-13,2017-07-13,2017-08-13,1243.1952984823788,65277.69873271275,52.508,13
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-14,2017-07-14,2017-08-14,1242.7613057635447,66122.35803445516,53.206,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-15,2017-07-15,2017-08-15,1242.1464223665275,66089.64254843346,53.206,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-16,2017-07-16,2017-08-16,1241.7501101534,66724.2004189828,53.734,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-17,2017-07-17,2017-08-17,1243.3973809825454,67183.24728924889,54.032,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-18,2017-07-18,2017-08-18,1244.517492728191,66534.39419623456,53.462,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-19,2017-07-19,2017-08-19,1240.3103189223273,66309.47027022546,53.462,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-20,2017-07-20,2017-08-20,1238.775691271886,66227.42600677758,53.462,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-21,2017-07-21,2017-08-21,1238.6670972078628,65488.3294293797,52.87,13
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-22,2017-07-22,2017-08-22,1236.7891912115583,65141.686701112776,52.67,13
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-23,2017-07-23,2017-08-23,1235.2048664327147,65866.06429765807,53.324,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-24,2017-07-24,2017-08-24,1234.412916744123,66064.54489122872,53.519,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-25,2017-07-25,2017-08-25,1233.2974943584777,66004.84860057136,53.519,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-26,2017-07-26,2017-08-26,1231.1694794329194,65890.95936977041,53.519,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-27,2017-07-27,2017-08-27,1230.0849001605022,65832.91377168991,53.519,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-28,2017-07-28,2017-08-28,1229.5830054986577,66224.11109315221,53.859,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-29,2017-07-29,2017-08-29,1227.754490712604,65430.7200735468,53.293,13
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-30,2017-07-30,2017-08-30,1229.6524060398312,66272.11642351671,53.895,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-08-31,2017-07-31,2017-08-31,1228.9751972341032,66256.51083328498,53.912,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-09-01,2017-08-01,2017-09-01,1227.8183339006002,66598.09424910246,54.241,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-09-02,2017-08-02,2017-09-02,1229.7397744826558,66702.31510771373,54.241,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-09-03,2017-08-03,2017-09-03,1229.5529479823053,66692.18145150822,54.241,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-09-04,2017-08-04,2017-09-04,1226.5828220145233,65912.88110659445,53.737,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-09-05,2017-08-05,2017-09-05,1223.450489718845,66083.4547516737,54.014,14
HDFC Hybrid Equity Fund - Direct - Growth,48000.0,2013-09-06,2017-08-06,2017-09-06,1220.7715790113884,65730.00412871019,53.843,13
