Security_name,Flow,Cash_flow_start_date,Cash_flow_end_date,Cash_flow_value_date,Unit,Value,Valuation_price,Indicative_xirr
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-03-24,2015-02-24,2015-03-24,777.7644637142133,33744.866787168576,43.387,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-03-25,2015-02-25,2015-03-25,776.5422803105884,33527.21295240965,43.175,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-03-26,2015-02-26,2015-03-26,776.3374660714014,32997.44765789885,42.504,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-03-27,2015-02-27,2015-03-27,777.1094493296142,33111.0794170362,42.608,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-03-28,2015-02-28,2015-03-28,775.6596535768108,33049.30651960075,42.608,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-03-29,2015-02-28,2015-03-29,773.5120313957729,32957.800633711086,42.608,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-03-30,2015-02-28,2015-03-30,772.3783347632275,33580.692860500836,43.477,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-03-31,2015-02-28,2015-03-31,772.0531744561114,33609.7908435979,43.533,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-01,2015-03-01,2015-04-01,772.82137149623,34093.78762492768,44.116,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-02,2015-03-02,2015-04-02,771.3792569238731,34030.16729845358,44.116,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-03,2015-03-03,2015-04-03,773.0473939310998,34103.758830664396,44.116,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-04,2015-03-04,2015-04-04,775.0580307256754,34192.4600834939,44.116,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-05,2015-03-05,2015-04-05,773.8603902600951,34139.62497671435,44.116,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-06,2015-03-06,2015-04-06,772.6036747074645,34281.19765044491,44.371,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-07,2015-03-07,2015-04-07,771.2344564029779,34228.92764407696,44.382,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-08,2015-03-08,2015-04-08,769.8345999533743,34460.87603231285,44.764,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-09,2015-03-09,2015-04-09,767.8309198403534,34663.726876192755,45.145,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-10,2015-03-10,2015-04-10,766.0063847383066,34791.243988429145,45.419,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-11,2015-03-11,2015-04-11,764.3699308768037,34716.91789049354,45.419,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-12,2015-03-12,2015-04-12,764.2715110420643,34712.44776001952,45.419,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-13,2015-03-13,2015-04-13,761.871628145394,34790.10602763127,45.664,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-14,2015-03-14,2015-04-14,761.0200404993515,34751.219129362384,45.664,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-15,2015-03-15,2015-04-15,761.0070158777197,34505.580113927565,45.342,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-16,2015-03-16,2015-04-16,761.3357974588814,34381.16327744562,45.159,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-17,2015-03-17,2015-04-17,762.9200814034765,34031.576071164876,44.607,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-18,2015-03-18,2015-04-18,762.8232794704811,34027.25802733975,44.607,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-19,2015-03-19,2015-04-19,763.0242145284438,34036.2211374703,44.607,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-20,2015-03-20,2015-04-20,764.2027927146418,33650.141571603825,44.033,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-21,2015-03-21,2015-04-21,762.9933015993115,33466.412194749006,43.862,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-22,2015-03-22,2015-04-22,759.458662288978,33345.55148512215,43.907,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-23,2015-03-23,2015-04-23,761.1658346115798,33298.72176675278,43.747,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-24,2015-03-24,2015-04-24,759.8607752205145,32712.76623401837,43.051,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-25,2015-03-25,2015-04-25,759.9003482498441,32714.46989250404,43.051,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-26,2015-03-26,2015-04-26,760.4716318158153,32739.064221302666,43.051,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-27,2015-03-27,2015-04-27,759.5246248316142,32099.78921925851,42.263,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-28,2015-03-28,2015-04-28,757.5613756822185,32609.986977616776,43.046,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-29,2015-03-29,2015-04-29,756.6963933911411,32599.237323683752,43.081,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-04-30,2015-03-30,2015-04-30,756.3712330840252,32548.16690207177,43.032,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-01,2015-04-01,2015-05-01,757.3801399562325,32591.582182596594,43.032,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-02,2015-04-02,2015-05-02,756.5711108241978,32556.768040986877,43.032,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-03,2015-04-03,2015-05-03,757.8753168898385,32612.890636403525,43.032,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-04,2015-04-04,2015-05-04,759.3936779060693,33314.60064973926,43.87,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-05,2015-04-05,2015-05-05,758.609861626193,33187.66422642269,43.748,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-06,2015-04-06,2015-05-06,757.2957195683572,32072.231019439496,42.351,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-07,2015-04-07,2015-05-07,755.9265012638704,31515.331764192022,41.691,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-08,2015-04-08,2015-05-08,754.3878079992443,31862.32345865608,42.236,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-09,2015-04-09,2015-05-09,751.5002200947021,31740.363295919833,42.236,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-10,2015-04-10,2015-05-10,749.870663476691,31671.537342601518,42.236,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-11,2015-04-11,2015-05-11,748.2386543195179,32325.40634391181,43.202,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-12,2015-04-12,2015-05-12,747.5223901430749,31468.450057853024,42.097,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-13,2015-04-13,2015-05-13,745.1225072464048,31773.513954001195,42.642,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-14,2015-04-14,2015-05-14,744.270919600362,32057.237049026797,43.072,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-15,2015-04-15,2015-05-15,744.5661987238964,32199.509830013623,43.246,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-16,2015-04-16,2015-05-16,745.215239108327,32227.57823047871,43.246,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-17,2015-04-17,2015-05-17,746.8625587874889,32298.818217323744,43.246,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-18,2015-04-18,2015-05-18,747.1138045998239,32680.999154610097,43.743,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-19,2015-04-19,2015-05-19,747.1262070688794,32762.978432384494,43.852,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-20,2015-04-20,2015-05-20,748.171155449226,32830.498472267485,43.881,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-21,2015-04-21,2015-05-21,746.9616643338959,32648.20042470592,43.708,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-22,2015-04-22,2015-05-22,743.7812813889805,32428.86386855955,43.6,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-23,2015-04-23,2015-05-23,745.2962942330377,32494.918428560442,43.6,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-24,2015-04-24,2015-05-24,743.9912348419722,32438.017839109987,43.6,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-25,2015-04-25,2015-05-25,744.4061419997951,32320.6258733471,43.418,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-26,2015-04-26,2015-05-26,744.7210346888187,32276.95436444809,43.341,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-27,2015-04-27,2015-05-27,744.0480536881577,32293.17362617342,43.402,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-28,2015-04-28,2015-05-28,742.0848045387619,32288.85193028607,43.511,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-29,2015-04-29,2015-05-29,741.3429170029855,32756.978130693915,44.186,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-30,2015-04-30,2015-05-30,741.4620314037778,32762.241319607325,44.186,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-05-31,2015-04-30,2015-05-31,742.5594762142476,32810.73301600275,44.186,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-01,2015-05-01,2015-06-01,741.9912740773618,32853.14764232335,44.277,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-02,2015-05-02,2015-06-02,742.883913651062,32190.64574632782,43.332,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-03,2015-05-03,2015-06-03,744.7718285075488,31785.372097045165,42.678,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-04,2015-05-04,2015-06-04,743.9880122276724,31736.296637595817,42.657,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-05,2015-05-05,2015-06-05,742.8364884311142,31667.119501818397,42.63,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-06,2015-05-06,2015-06-06,742.1683119272227,31638.635137457506,42.63,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-07,2015-05-07,2015-06-07,740.0290247082769,31547.437323313847,42.63,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-08,2015-05-08,2015-06-08,737.0872054815435,31046.11309488261,42.12,19
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-09,2015-05-09,2015-06-09,735.6854345365407,31193.062424349326,42.4,19
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-10,2015-05-10,2015-06-10,734.0534253793676,31338.94288972134,42.693,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-11,2015-05-11,2015-06-11,733.3371612029243,30674.760115957124,41.829,18
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-12,2015-05-12,2015-06-12,730.3411049780821,30668.48368023962,41.992,18
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-13,2015-05-13,2015-06-13,729.1551602079252,30618.68348745119,41.992,18
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-14,2015-05-14,2015-06-14,730.2524290514868,30664.760000730035,41.992,18
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-15,2015-05-15,2015-06-15,731.8287643970158,30763.153940192955,42.036,18
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-16,2015-05-16,2015-06-16,734.0351214289597,30912.421068737778,42.113,19
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-17,2015-05-17,2015-06-17,733.976859576307,31053.82695181397,42.309,19
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-18,2015-05-18,2015-06-18,733.9892620453626,31291.430219517897,42.632,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-19,2015-05-19,2015-06-19,734.8831628273342,31533.83651692091,42.91,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-20,2015-05-20,2015-06-20,732.8481402172484,31446.51369672213,42.91,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-21,2015-05-21,2015-06-21,730.0124910837704,31324.835992404587,42.91,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-22,2015-05-22,2015-06-22,730.1089685056975,31805.7369950137,43.563,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-23,2015-05-23,2015-06-23,728.6814363648602,31992.75846359919,43.905,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-24,2015-05-24,2015-06-24,729.0029303191568,31698.505416137577,43.482,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-25,2015-05-25,2015-06-25,729.3178230081803,31825.97116043097,43.638,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-26,2015-05-26,2015-06-26,728.8588712380315,31797.19711663036,43.626,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-27,2015-05-27,2015-06-27,726.8358490264374,31708.940749627356,43.626,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-28,2015-05-28,2015-06-28,725.7989245415604,31663.70388205011,43.626,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-29,2015-05-29,2015-06-29,725.9558357077145,31274.90335812405,43.081,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-06-30,2015-05-30,2015-06-30,726.6036315576077,31517.15912244279,43.376,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-01,2015-06-01,2015-07-01,726.0921024375649,31891.41732326272,43.922,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-02,2015-06-02,2015-07-02,726.9847420112651,31973.515938397453,43.981,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-03,2015-06-03,2015-07-03,728.8636058380464,32164.022062027147,44.129,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-04,2015-06-04,2015-07-04,728.0942824672318,32130.07259099647,44.129,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-05,2015-06-05,2015-07-05,726.8269828859372,32074.147927773523,44.129,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-06,2015-06-06,2015-07-06,726.2770110373812,32317.14816013035,44.497,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-07,2015-06-07,2015-07-07,723.927844746081,32292.249370588434,44.607,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-08,2015-06-08,2015-07-08,720.6349342580614,31658.933931825155,43.932,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-09,2015-06-09,2015-07-09,719.2331633130586,31521.83184852142,43.827,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-10,2015-06-10,2015-07-10,717.3830316080514,31752.80774503557,44.262,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-11,2015-06-11,2015-07-11,715.9142489266326,31687.796485990613,44.262,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-12,2015-06-12,2015-07-12,713.1416316433557,31565.074899798212,44.262,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-13,2015-06-13,2015-07-13,711.7884272180617,31932.252421856683,44.862,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-14,2015-06-14,2015-07-14,713.5555542057587,32000.11238391145,44.846,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-15,2015-06-15,2015-07-15,715.1467372150003,32290.305478731694,45.152,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-16,2015-06-16,2015-07-16,717.3530942469441,32726.36551263984,45.621,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-17,2015-06-17,2015-07-17,717.3688107412187,32877.01259627005,45.83,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-18,2015-06-18,2015-07-18,717.4911230705962,32882.618170325426,45.83,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-19,2015-06-19,2015-07-19,718.2347150377014,32916.69699017786,45.83,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-20,2015-06-20,2015-07-20,714.8495948753811,32745.11539245658,45.807,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-21,2015-06-21,2015-07-21,712.254419333692,32361.99179684563,45.436,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-22,2015-06-22,2015-07-22,712.2580976987252,32753.900880773577,45.986,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-23,2015-06-23,2015-07-23,710.830565557888,32676.88109869611,45.97,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-24,2015-06-24,2015-07-24,710.2366196908523,32251.13466354191,45.409,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-25,2015-06-25,2015-07-25,710.3719133971265,32257.278215450115,45.409,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-26,2015-06-26,2015-07-26,709.8548499745448,32233.798882494102,45.409,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-27,2015-06-27,2015-07-27,708.229265235328,31486.45667383221,44.458,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-28,2015-06-28,2015-07-28,708.2348906579507,31511.4949900442,44.493,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-29,2015-06-29,2015-07-29,708.2398343747891,31817.6745592874,44.925,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-30,2015-06-30,2015-07-30,708.8876302246821,32287.70489384359,45.547,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-07-31,2015-06-30,2015-07-31,708.95016375424,32608.162781876264,45.995,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-01,2015-07-01,2015-08-01,709.3160178087495,32624.99023911343,45.995,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-02,2015-07-02,2015-08-02,709.9194992718215,32652.747369007426,45.995,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-03,2015-07-03,2015-08-03,709.7529081925132,32857.30113186421,46.294,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-04,2015-07-04,2015-08-04,708.4409564084085,33067.89852227528,46.677,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-05,2015-07-05,2015-08-05,707.8972879039109,33206.04598099665,46.908,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-06,2015-07-06,2015-08-06,705.5481216126103,33086.679163023364,46.895,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-07,2015-07-07,2015-08-07,701.8103637871623,32888.93907815778,46.863,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-08,2015-07-08,2015-08-08,701.1092733329559,32856.08387620231,46.863,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-09,2015-07-09,2015-08-09,698.8468375740102,32750.05934923084,46.863,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-10,2015-07-10,2015-08-10,697.6982759014262,32583.207182872506,46.701,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-11,2015-07-11,2015-08-11,695.6453692099211,32044.903932655016,46.065,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-12,2015-07-12,2015-08-12,694.2159090464401,31273.73248663308,45.049,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-13,2015-07-13,2015-08-13,695.983036034137,31176.560099149166,44.795,19
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-14,2015-07-14,2015-08-14,697.7338368197492,31975.048539938645,45.827,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-15,2015-07-15,2015-08-15,698.9166846974073,32029.25490962808,45.827,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-16,2015-07-16,2015-08-16,698.5565043579834,32012.748925213302,45.827,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-17,2015-07-17,2015-08-17,699.3955557452183,32387.60939544957,46.308,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-18,2015-07-18,2015-08-18,700.2220413372548,32567.32714259572,46.51,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-19,2015-07-19,2015-08-19,696.6126794222082,32330.491064664107,46.411,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-20,2015-07-20,2015-08-20,694.0175038805191,31339.748422732602,45.157,20
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-21,2015-07-21,2015-08-21,693.9861439213341,31035.75434230598,44.721,19
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-22,2015-07-22,2015-08-22,692.4773478023174,30968.27947106743,44.721,19
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-23,2015-07-23,2015-08-23,691.132428148138,30908.13331921288,44.721,19
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-24,2015-07-24,2015-08-24,690.791807280289,28277.562631018634,40.935,12
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-25,2015-07-25,2015-08-25,689.4339922361147,28729.403890471134,41.671,13
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-26,2015-07-26,2015-08-26,687.7084462584226,28591.47865319392,41.575,13
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-27,2015-07-27,2015-08-27,687.7140716810451,29371.580287425757,42.709,15
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-28,2015-07-28,2015-08-28,687.4084045865628,29375.71076160218,42.734,15
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-29,2015-07-29,2015-08-29,687.484459412457,29378.96088853194,42.734,15
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-30,2015-07-30,2015-08-30,687.8259481108345,29393.554066568402,42.734,15
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-08-31,2015-07-31,2015-08-31,687.4716876168349,29161.861517018515,42.419,14
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-09-01,2015-08-01,2015-09-01,687.5791617296655,28215.498480738555,41.036,12
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-09-02,2015-08-02,2015-09-02,687.6813193796988,27979.002160282427,40.686,11
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-09-03,2015-08-03,2015-09-03,686.3693675955943,28325.77743130258,41.269,12
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-09-04,2015-08-04,2015-09-04,685.8917046503528,27731.287510718415,40.431,11
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-09-05,2015-08-05,2015-09-05,682.9576310711362,27612.659981837107,40.431,10
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-09-06,2015-08-06,2015-09-06,679.853213610627,27487.14527949126,40.431,10
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-09-07,2015-08-07,2015-09-07,679.2749395006061,26989.63117117758,39.733,9
HDFC Hybrid Equity Fund - Direct - Growth,24000.0,2013-09-08,2015-08-08,2015-09-08,676.708525483632,27497.374224501902,40.634,10
