Security_name,Flow,Cash_flow_start_date,Cash_flow_end_date,Cash_flow_value_date,Unit,Value,Valuation_price,Indicative_xirr
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-18,2014-02-18,2014-03-18,464.2493282529733,13527.296926635137,29.138,13
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-19,2014-02-19,2014-03-19,465.0588727365945,13582.509437144978,29.206,14
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-20,2014-02-20,2014-03-20,466.35697180107746,13529.94846589286,29.012,13
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-21,2014-02-21,2014-03-21,467.02123688806614,13662.706285160375,29.255,14
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-22,2014-02-22,2014-03-22,467.86513314910275,13687.394470277,29.255,15
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-23,2014-02-23,2014-03-23,465.32641904646044,13613.1243892042,29.255,14
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-24,2014-02-24,2014-03-24,468.1534502484004,13865.300736006875,29.617,16
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-25,2014-02-25,2014-03-25,466.38960898090255,13882.553100925545,29.766,16
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-26,2014-02-26,2014-03-26,467.2294422508943,13948.200539515949,29.853,17
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-27,2014-02-27,2014-03-27,468.993264225307,14122.79416561667,30.113,18
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-28,2014-02-28,2014-03-28,468.31146330824765,14308.320138456891,30.553,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-29,2014-02-28,2014-03-29,467.6488269177253,14288.07460881726,30.553,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-30,2014-02-28,2014-03-30,467.3762405264066,14279.746276803302,30.553,19
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-03-31,2014-02-28,2014-03-31,468.2657570037567,14396.8306990805,30.745,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-01,2014-03-01,2014-04-01,468.59487476498776,14392.8915784066,30.715,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-02,2014-03-02,2014-04-02,466.5751283158184,14481.558832666371,31.038,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-03,2014-03-03,2014-04-03,467.9682618568992,14412.954496930637,30.799,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-04,2014-03-04,2014-04-04,469.09827748719636,14424.772032731287,30.75,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-05,2014-03-05,2014-04-05,467.6278065072628,14379.55505009833,30.75,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-06,2014-03-06,2014-04-06,467.14453421539037,14364.694427123253,30.75,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-07,2014-03-07,2014-04-07,466.78851621040144,14346.745045726688,30.735,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-08,2014-03-08,2014-04-08,466.76345691553405,14345.974848298938,30.735,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-09,2014-03-09,2014-04-09,465.80914195182345,14605.445645899425,31.355,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-10,2014-03-10,2014-04-10,464.07410690434557,14674.951408529216,31.622,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-11,2014-03-11,2014-04-11,463.9081909150371,14675.735619597199,31.635,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-12,2014-03-12,2014-04-12,464.6259479899475,14698.44186466199,31.635,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-13,2014-03-13,2014-04-13,462.33160907717587,14625.86045315646,31.635,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-14,2014-03-14,2014-04-14,461.65794724133804,14604.54916097973,31.635,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-15,2014-03-15,2014-04-15,461.11084219195004,14503.319319463404,31.453,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-16,2014-03-16,2014-04-16,460.71758087354846,14392.817226489653,31.24,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-17,2014-03-17,2014-04-17,461.75471730592636,14705.040727324531,31.846,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-18,2014-03-18,2014-04-18,461.66808041816415,14702.281688996856,31.846,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-19,2014-03-19,2014-04-19,462.2716367119442,14721.502542728575,31.846,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-20,2014-03-20,2014-04-20,462.6390794720888,14733.20412486814,31.846,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-21,2014-03-21,2014-04-21,463.31371479749055,14898.779126742902,32.157,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-22,2014-03-22,2014-04-22,460.5115162267924,14778.735578750222,32.092,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-23,2014-03-23,2014-04-23,463.2586418515548,14886.353197257862,32.134,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-24,2014-03-24,2014-04-24,461.6408805708753,14834.368056264508,32.134,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-25,2014-03-25,2014-04-25,462.36133654708686,14774.294148025614,31.954,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-26,2014-03-26,2014-04-26,464.1251585214995,14830.655315395994,31.954,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-27,2014-03-27,2014-04-27,463.94463931403084,14824.88700464054,31.954,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-28,2014-03-28,2014-04-28,462.8642039171811,14788.511315153935,31.95,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-29,2014-03-29,2014-04-29,462.4226027298285,14658.796506535564,31.7,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-04-30,2014-03-30,2014-04-30,463.21421287203583,14522.228787751195,31.351,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-01,2014-04-01,2014-05-01,463.4948184534456,14531.026053333972,31.351,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-02,2014-04-02,2014-05-02,461.50795813177416,14508.425679788585,31.437,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-03,2014-04-03,2014-05-03,462.4778164153717,14538.91511465004,31.437,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-04,2014-04-04,2014-05-04,463.0023829899212,14555.405914054154,31.437,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-05,2014-04-05,2014-05-05,461.37569435408255,14510.726963130252,31.451,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-06,2014-04-06,2014-05-06,460.9241905277035,14529.25233381427,31.522,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-07,2014-04-07,2014-05-07,460.22936092045836,14473.753171587496,31.449,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-08,2014-04-08,2014-05-08,460.31548066879185,14516.969313851689,31.537,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-09,2014-04-09,2014-05-09,458.99810039008037,14870.161458337432,32.397,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-10,2014-04-10,2014-05-10,457.48763143496063,14821.226795598419,32.397,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-11,2014-04-11,2014-05-11,457.62972664052086,14825.830253972954,32.397,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-12,2014-04-12,2014-05-12,457.7455106891027,15120.70745459313,33.033,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-13,2014-04-13,2014-05-13,455.451171776331,15245.772524040904,33.474,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-14,2014-04-14,2014-05-14,454.1341534792733,15352.459192520313,33.806,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-15,2014-04-15,2014-05-15,453.62606534008427,15287.65202802618,33.701,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-16,2014-04-16,2014-05-16,453.6703376556249,15668.412451612317,34.537,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-17,2014-04-17,2014-05-17,454.776095638232,15706.602015057619,34.537,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-18,2014-04-18,2014-05-18,455.2297836150389,15722.271036712598,34.537,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-19,2014-04-19,2014-05-19,455.83333990881897,16353.47690256879,35.876,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-20,2014-04-20,2014-05-20,456.38369436395595,16414.29595149404,35.966,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-21,2014-04-21,2014-05-21,457.27510334586685,16461.903720451206,36.0,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-22,2014-04-22,2014-05-22,454.21803574253454,16593.03906371053,36.531,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-23,2014-04-23,2014-05-23,456.89113035491135,17061.2285897131,37.342,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-24,2014-04-24,2014-05-24,455.2733690742319,17000.818147969967,37.342,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-25,2014-04-25,2014-05-25,456.2136409693886,17035.92978107891,37.342,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-26,2014-04-26,2014-05-26,457.3280094781935,16963.210527565152,37.092,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-27,2014-04-27,2014-05-27,457.2104758383359,16724.30199569049,36.579,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-28,2014-04-28,2014-05-28,456.08931294475275,16734.829070568867,36.692,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-29,2014-04-29,2014-05-29,455.7708065127011,16514.855173987722,36.235,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-30,2014-04-30,2014-05-30,456.8897576877069,16522.047417502858,36.162,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-05-31,2014-04-30,2014-05-31,457.17036326911654,16532.19467653779,36.162,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-01,2014-05-01,2014-06-01,455.44769626252804,16469.89959224554,36.162,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-02,2014-05-02,2014-06-02,455.9266074033722,16949.983483435168,37.177,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-03,2014-05-03,2014-06-03,456.6980107645018,17146.270116142456,37.544,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-04,2014-05-04,2014-06-04,455.4224899932414,17225.44483901437,37.823,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-05,2014-05-05,2014-06-05,455.1336044281399,17471.668806787435,38.388,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-06,2014-05-06,2014-06-06,454.6194639967259,17763.800936208067,39.074,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-07,2014-05-07,2014-06-07,454.53538619949705,17760.515680359145,39.074,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-08,2014-05-08,2014-06-08,453.1826479691738,17707.658786747495,39.074,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-09,2014-05-09,2014-06-09,451.8593737230942,17867.423355758594,39.542,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-10,2014-05-10,2014-06-10,451.9298529179524,17791.12251982103,39.367,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-11,2014-05-11,2014-06-11,452.11927501236613,17755.628168285642,39.272,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-12,2014-05-12,2014-06-12,449.1400358417133,17712.735593489648,39.437,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-13,2014-05-13,2014-06-13,447.09082920883424,17171.417477423696,38.407,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-14,2014-05-14,2014-06-14,447.3211634563708,17180.263924868832,38.407,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-15,2014-05-15,2014-06-15,447.5387251992418,17188.61981872728,38.407,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-16,2014-05-16,2014-06-16,448.23542364462094,17223.894388968205,38.426,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-17,2014-05-17,2014-06-17,448.2902860828738,17491.39038238157,39.018,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-18,2014-05-18,2014-06-18,448.60045820146894,17384.164956223325,38.752,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-19,2014-05-19,2014-06-19,449.09192723509017,17336.74475898342,38.604,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-20,2014-05-20,2014-06-20,448.96895734783135,17211.224979929117,38.335,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-21,2014-05-21,2014-06-21,445.64903822778285,17083.955880462057,38.335,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-22,2014-05-22,2014-06-22,447.2072016277184,17143.688074398586,38.335,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-23,2014-05-23,2014-06-23,444.6204190086123,17051.193068980283,38.35,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-24,2014-05-24,2014-06-24,445.4909405597185,17424.93264905283,39.114,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-25,2014-05-25,2014-06-25,446.5790497001075,17505.898748244213,39.2,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-26,2014-05-26,2014-06-26,446.2717786268329,17384.517136408274,38.955,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-27,2014-05-27,2014-06-27,444.7590544638165,17409.648427931632,39.144,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-28,2014-05-28,2014-06-28,444.20233465430954,17387.85618770829,39.144,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-29,2014-05-29,2014-06-29,445.3741532478846,17433.725854735192,39.144,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-06-30,2014-05-30,2014-06-30,445.29540318560873,17737.89709049554,39.834,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-01,2014-06-01,2014-07-01,443.9508349672387,17820.630466419927,40.141,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-02,2014-06-02,2014-07-02,444.34555325437645,18017.76783891171,40.549,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-03,2014-06-03,2014-07-03,445.4516348825977,18081.327311519526,40.591,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-04,2014-06-04,2014-07-04,444.15017574643775,18045.377490402017,40.629,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-05,2014-06-05,2014-07-05,443.70459568192314,18027.274017960855,40.629,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-06,2014-06-06,2014-07-06,443.34108798055286,18012.505063561883,40.629,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-07,2014-06-07,2014-07-07,442.3498633369825,18054.0673222356,40.814,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-08,2014-06-08,2014-07-08,440.73418842263237,17334.957099038977,39.332,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-09,2014-06-09,2014-07-09,439.2144389992605,17100.81418243621,38.935,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-10,2014-06-10,2014-07-10,438.67766360795457,17112.3769796827,39.009,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-11,2014-06-11,2014-07-11,437.70373899017983,16572.338965646188,37.862,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-12,2014-06-12,2014-07-12,434.45539492717757,16449.350162732797,37.862,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-13,2014-06-13,2014-07-13,431.88528572981,16352.040688302066,37.862,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-14,2014-06-14,2014-07-14,432.47104287398037,16421.790440010784,37.972,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-15,2014-06-15,2014-07-15,432.80102552692637,16836.392694022965,38.901,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-16,2014-06-16,2014-07-16,433.5591720450127,17028.903600411963,39.277,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-17,2014-06-17,2014-07-17,433.58147666634073,17207.1144829804,39.686,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-18,2014-06-18,2014-07-18,434.39754917140607,17229.50999278548,39.663,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-19,2014-06-19,2014-07-19,434.8954941381407,17249.259984001073,39.663,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-20,2014-06-20,2014-07-20,433.58428876874046,17197.25364543455,39.663,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-21,2014-06-21,2014-07-21,430.00815381859843,16994.782255218648,39.522,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-22,2014-06-22,2014-07-22,431.1714677808008,17095.08635457319,39.648,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-23,2014-06-23,2014-07-23,428.7606081164774,17051.38062418419,39.769,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-24,2014-06-24,2014-07-24,428.8146215041336,17098.554217855824,39.874,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-25,2014-06-25,2014-07-25,429.9298293206145,16888.9334852017,39.283,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-26,2014-06-26,2014-07-26,429.6079429796466,16876.28882406946,39.283,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-27,2014-06-27,2014-07-27,428.60265994782475,16836.7982907304,39.283,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-28,2014-06-28,2014-07-28,429.25736161291445,16707.98428605947,38.923,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-29,2014-06-29,2014-07-29,429.9198543093143,16733.77048928144,38.923,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-30,2014-06-30,2014-07-30,429.785014929888,16803.304728713832,39.097,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-07-31,2014-06-30,2014-07-31,429.17495089622315,16724.947836425818,38.97,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-01,2014-07-01,2014-08-01,429.26826822042835,16600.233200352184,38.671,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-02,2014-07-02,2014-08-02,429.27777853123735,16600.60097358148,38.671,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-03,2014-07-03,2014-08-03,428.35747866806776,16565.012057572847,38.671,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-04,2014-07-04,2014-08-04,427.5069442372831,16722.789137729804,39.117,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-05,2014-07-05,2014-08-05,426.9514387285953,16760.405678729738,39.256,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-06,2014-07-06,2014-08-06,425.70955016492366,16583.941236224768,38.956,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-07,2014-07-07,2014-08-07,423.6235103386473,16417.529143174277,38.755,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-08,2014-07-08,2014-08-08,422.49142134864195,16149.73458105184,38.225,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-09,2014-07-09,2014-08-09,421.7002072255224,16119.490421195593,38.225,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-10,2014-07-10,2014-08-10,421.33309361816305,16105.457503554284,38.225,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-11,2014-07-11,2014-08-11,418.7234380567726,16170.6804543145,38.619,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-12,2014-07-12,2014-08-12,417.07652294389027,16335.63617414335,39.167,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-13,2014-07-13,2014-08-13,417.9215214517088,16207.41452341872,38.781,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-14,2014-07-14,2014-08-14,418.3623996997326,16425.3261746112,39.261,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-15,2014-07-15,2014-08-15,419.061042988697,16452.755608779233,39.261,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-16,2014-07-16,2014-08-16,418.7628698085238,16441.049031552455,39.261,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-17,2014-07-17,2014-08-17,419.9512364532499,16487.705494391048,39.261,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-18,2014-07-18,2014-08-18,420.40102982782145,16917.357841301364,40.241,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-19,2014-07-19,2014-08-19,418.4609101489017,17037.635956712533,40.715,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-20,2014-07-20,2014-08-20,414.6386881428077,16869.989665778274,40.686,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-21,2014-07-21,2014-08-21,415.50457354412913,16991.644030513617,40.894,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-22,2014-07-22,2014-08-22,413.3292249529606,16999.404363865364,41.128,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-23,2014-07-23,2014-08-23,412.6243117978202,16970.41269562075,41.128,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-24,2014-07-24,2014-08-24,413.4147246145823,17002.920793948542,41.128,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-25,2014-07-25,2014-08-25,412.56971853301616,16849.347304888382,40.84,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-26,2014-07-26,2014-08-26,411.4840254485226,16689.79207219208,40.56,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-27,2014-07-27,2014-08-27,412.0619875341469,16841.385492508118,40.871,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-28,2014-07-28,2014-08-28,412.3476546570025,16814.30031394859,40.777,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-29,2014-07-29,2014-08-29,412.0074238096632,16800.426720686635,40.777,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-30,2014-07-30,2014-08-30,411.49805984286326,16779.656386212435,40.777,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-08-31,2014-07-31,2014-08-31,411.13449357613405,16764.831244554018,40.777,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-09-01,2014-08-01,2014-09-01,410.8758739871341,17021.354831665005,41.427,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-09-02,2014-08-02,2014-09-02,409.9555741239644,17052.512061260422,41.596,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-09-03,2014-08-03,2014-09-03,408.99069934568666,17133.438376989507,41.892,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-09-04,2014-08-04,2014-09-04,408.5845540555826,17012.643661766346,41.638,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-09-05,2014-08-05,2014-09-05,406.4850909860044,17052.049566862886,41.95,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-09-06,2014-08-06,2014-09-06,405.0500855413826,16991.851088461,41.95,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-09-07,2014-08-07,2014-09-07,404.2569373805645,16958.578523114684,41.95,20
HDFC Hybrid Equity Fund - Direct - Growth,12000.0,2013-09-08,2014-08-08,2014-09-08,403.17088494556214,17109.76601531977,42.438,20
