Security_name,Flow,Cash_flow_start_date,Cash_flow_end_date,Cash_flow_value_date,Unit,Value,Valuation_price,Indicative_xirr
SBI Equity Hybrid Fund,36000.0,2013-04-18,2016-03-18,2016-04-18,475.2269871710715,47137.33715321013,99.1891,15
SBI Equity Hybrid Fund,36000.0,2013-04-19,2016-03-19,2016-04-19,475.47982671160366,47162.416079679926,99.1891,15
SBI Equity Hybrid Fund,36000.0,2013-04-20,2016-03-20,2016-04-20,475.53345461307856,47243.487862281974,99.3484,15
SBI Equity Hybrid Fund,36000.0,2013-04-21,2016-03-21,2016-04-21,475.0873196251456,47142.39213035161,99.2289,15
SBI Equity Hybrid Fund,36000.0,2013-04-22,2016-03-22,2016-04-22,474.3963280043221,47101.91005452593,99.2881,15
SBI Equity Hybrid Fund,36000.0,2013-04-23,2016-03-23,2016-04-23,474.30871011292436,47093.21064056305,99.2881,15
SBI Equity Hybrid Fund,36000.0,2013-04-24,2016-03-24,2016-04-24,474.045949943327,47067.121682568046,99.2881,15
SBI Equity Hybrid Fund,36000.0,2013-04-25,2016-03-25,2016-04-25,474.2176612031874,46983.73126666536,99.0763,14
SBI Equity Hybrid Fund,36000.0,2013-04-26,2016-03-26,2016-04-26,473.98618816262837,47149.49167576456,99.4744,15
SBI Equity Hybrid Fund,36000.0,2013-04-27,2016-03-27,2016-04-27,473.54319054814454,47097.37451962303,99.4574,15
SBI Equity Hybrid Fund,36000.0,2013-04-28,2016-03-28,2016-04-28,472.6447105671803,46656.31910763124,98.7133,14
SBI Equity Hybrid Fund,36000.0,2013-04-29,2016-03-29,2016-04-29,472.0548956891438,46633.54785729741,98.7884,14
SBI Equity Hybrid Fund,36000.0,2013-04-30,2016-03-30,2016-04-30,472.3067088147336,46658.42407307343,98.7884,14
SBI Equity Hybrid Fund,36000.0,2013-05-01,2016-04-01,2016-05-01,472.1803716489433,46645.94342660447,98.7884,14
SBI Equity Hybrid Fund,36000.0,2013-05-02,2016-04-02,2016-05-02,472.0236456989762,46567.775980619925,98.6556,14
SBI Equity Hybrid Fund,36000.0,2013-05-03,2016-04-03,2016-05-03,472.0413711779046,46423.56950641068,98.3464,14
SBI Equity Hybrid Fund,36000.0,2013-05-04,2016-04-04,2016-05-04,472.1953960162992,46187.7926613343,97.815,13
SBI Equity Hybrid Fund,36000.0,2013-05-05,2016-04-05,2016-05-05,472.1321393493128,46162.05893988397,97.7736,13
SBI Equity Hybrid Fund,36000.0,2013-05-06,2016-04-06,2016-05-06,471.77094832261207,46034.46559542384,97.578,13
SBI Equity Hybrid Fund,36000.0,2013-05-07,2016-04-07,2016-05-07,471.16046751815975,45974.89609948699,97.578,13
SBI Equity Hybrid Fund,36000.0,2013-05-08,2016-04-08,2016-05-08,470.52874803578544,45913.25417583587,97.578,13
SBI Equity Hybrid Fund,36000.0,2013-05-09,2016-04-09,2016-05-09,469.4640915721555,46263.620582433,98.5456,14
SBI Equity Hybrid Fund,36000.0,2013-05-10,2016-04-10,2016-05-10,468.9646816502154,46301.21129460292,98.7307,14
SBI Equity Hybrid Fund,36000.0,2013-05-11,2016-04-11,2016-05-11,468.38262988031346,46125.618816668444,98.4785,13
SBI Equity Hybrid Fund,36000.0,2013-05-12,2016-04-12,2016-05-12,467.7094159698499,46434.89238161065,99.2815,14
SBI Equity Hybrid Fund,36000.0,2013-05-13,2016-04-13,2016-05-13,467.6325610968925,46326.34700785643,99.0657,14
SBI Equity Hybrid Fund,36000.0,2013-05-14,2016-04-14,2016-05-14,467.4236492141645,46305.65100595566,99.0657,14
SBI Equity Hybrid Fund,36000.0,2013-05-15,2016-04-15,2016-05-15,467.24946732569356,46288.39555524696,99.0657,14
SBI Equity Hybrid Fund,36000.0,2013-05-16,2016-04-16,2016-05-16,466.84527642588864,46240.37104659727,99.0486,14
SBI Equity Hybrid Fund,36000.0,2013-05-17,2016-04-17,2016-05-17,467.2859660694906,46275.6095914413,99.0306,14
SBI Equity Hybrid Fund,36000.0,2013-05-18,2016-04-18,2016-05-18,467.31946239732247,46195.0896413302,98.8512,13
SBI Equity Hybrid Fund,36000.0,2013-05-19,2016-04-19,2016-05-19,467.5723019378546,45963.61972570634,98.3027,13
SBI Equity Hybrid Fund,36000.0,2013-05-20,2016-04-20,2016-05-20,467.5459089972531,45830.01886468324,98.0225,13
SBI Equity Hybrid Fund,36000.0,2013-05-21,2016-04-21,2016-05-21,467.23664928894414,45799.70445492552,98.0225,13
SBI Equity Hybrid Fund,36000.0,2013-05-22,2016-04-22,2016-05-22,466.74357352104244,45751.37193546638,98.0225,13
SBI Equity Hybrid Fund,36000.0,2013-05-23,2016-04-23,2016-05-23,466.7292690692652,45725.18645315446,97.9694,13
SBI Equity Hybrid Fund,36000.0,2013-05-24,2016-04-24,2016-05-24,466.4281518934985,45685.98447855553,97.9486,13
SBI Equity Hybrid Fund,36000.0,2013-05-25,2016-04-25,2016-05-25,466.7007478619555,46127.628506955596,98.8377,13
SBI Equity Hybrid Fund,36000.0,2013-05-26,2016-04-26,2016-05-26,466.3982652432837,46479.19896177858,99.6556,14
SBI Equity Hybrid Fund,36000.0,2013-05-27,2016-04-27,2016-05-27,465.88886405497783,46655.135801966404,100.1422,14
SBI Equity Hybrid Fund,36000.0,2013-05-28,2016-04-28,2016-05-28,464.93884123755686,46559.99842697967,100.1422,14
SBI Equity Hybrid Fund,36000.0,2013-05-29,2016-04-29,2016-05-29,464.3919689603125,46505.233434017406,100.1422,14
SBI Equity Hybrid Fund,36000.0,2013-05-30,2016-04-30,2016-05-30,464.6185906699252,46667.87095009557,100.4434,14
SBI Equity Hybrid Fund,36000.0,2013-05-31,2016-04-30,2016-05-31,464.4922535041349,46712.17441512219,100.5661,14
SBI Equity Hybrid Fund,36000.0,2013-06-01,2016-05-01,2016-06-01,464.47156375793264,46750.36341261444,100.6528,14
SBI Equity Hybrid Fund,36000.0,2013-06-02,2016-05-02,2016-06-02,464.4768432254408,46989.682350903844,101.1669,14
SBI Equity Hybrid Fund,36000.0,2013-06-03,2016-05-03,2016-06-03,464.5872076283808,47131.21074588016,101.4475,15
SBI Equity Hybrid Fund,36000.0,2013-06-04,2016-05-04,2016-06-04,464.52395096139435,47124.79351515605,101.4475,15
SBI Equity Hybrid Fund,36000.0,2013-06-05,2016-05-05,2016-06-05,464.2732640036475,47099.36195001003,101.4475,15
SBI Equity Hybrid Fund,36000.0,2013-06-06,2016-05-06,2016-06-06,463.7506453438036,47126.665205289064,101.6207,15
SBI Equity Hybrid Fund,36000.0,2013-06-07,2016-05-07,2016-06-07,463.1785118138624,47358.93752239025,102.2477,15
SBI Equity Hybrid Fund,36000.0,2013-06-08,2016-05-08,2016-06-08,462.11057667545674,47332.877303483016,102.4276,15
SBI Equity Hybrid Fund,36000.0,2013-06-09,2016-05-09,2016-06-09,461.61945213302397,47221.26953205726,102.2948,15
SBI Equity Hybrid Fund,36000.0,2013-06-10,2016-05-10,2016-06-10,461.0589311040986,46999.14868353093,101.9374,14
SBI Equity Hybrid Fund,36000.0,2013-06-11,2016-05-11,2016-06-11,460.345323732289,46926.40540342783,101.9374,14
SBI Equity Hybrid Fund,36000.0,2013-06-12,2016-05-12,2016-06-12,460.22392516070994,46914.03034867735,101.9374,14
SBI Equity Hybrid Fund,36000.0,2013-06-13,2016-05-13,2016-06-13,460.1596366863705,46717.15492301974,101.5238,14
SBI Equity Hybrid Fund,36000.0,2013-06-14,2016-05-14,2016-06-14,460.1671906318962,46750.36361521405,101.5943,14
SBI Equity Hybrid Fund,36000.0,2013-06-15,2016-05-15,2016-06-15,459.85749685117247,47086.878461327375,102.3945,15
SBI Equity Hybrid Fund,36000.0,2013-06-16,2016-05-16,2016-06-16,460.3582555252134,47003.77482058865,102.1026,14
SBI Equity Hybrid Fund,36000.0,2013-06-17,2016-05-17,2016-06-17,460.40537791569113,47033.44802958209,102.1566,14
SBI Equity Hybrid Fund,36000.0,2013-06-18,2016-05-18,2016-06-18,460.6900857840438,47062.532817406245,102.1566,15
SBI Equity Hybrid Fund,36000.0,2013-06-19,2016-05-19,2016-06-19,460.74395617276707,47068.036033158896,102.1566,15
SBI Equity Hybrid Fund,36000.0,2013-06-20,2016-05-20,2016-06-20,460.37399371180146,47150.03123918283,102.4168,15
SBI Equity Hybrid Fund,36000.0,2013-06-21,2016-05-21,2016-06-21,459.86066532966544,46977.29619708464,102.1555,14
SBI Equity Hybrid Fund,36000.0,2013-06-22,2016-05-22,2016-06-22,459.5975413775543,46873.34213050573,101.9878,14
SBI Equity Hybrid Fund,36000.0,2013-06-23,2016-05-23,2016-06-23,459.404132491925,47006.9199427725,102.3215,14
SBI Equity Hybrid Fund,36000.0,2013-06-24,2016-05-24,2016-06-24,459.5761032713486,46479.91856850275,101.1365,14
SBI Equity Hybrid Fund,36000.0,2013-06-25,2016-05-25,2016-06-25,459.2545959900259,46447.40244734525,101.1365,14
SBI Equity Hybrid Fund,36000.0,2013-06-26,2016-05-26,2016-06-26,458.87421431312856,46408.93197587973,101.1365,14
SBI Equity Hybrid Fund,36000.0,2013-06-27,2016-05-27,2016-06-27,457.9438017755254,46372.85478795538,101.2632,14
SBI Equity Hybrid Fund,36000.0,2013-06-28,2016-05-28,2016-06-28,457.3907726377867,46430.286199388895,101.5112,14
SBI Equity Hybrid Fund,36000.0,2013-06-29,2016-05-29,2016-06-29,457.6084466215456,46884.50220283377,102.4555,14
SBI Equity Hybrid Fund,36000.0,2013-06-30,2016-05-30,2016-06-30,457.2798375283671,47085.876230377195,102.9695,15
SBI Equity Hybrid Fund,36000.0,2013-07-01,2016-06-01,2016-07-01,457.26089048948893,47347.76479706986,103.5465,15
SBI Equity Hybrid Fund,36000.0,2013-07-02,2016-06-02,2016-07-02,457.2680050359465,47348.50148345463,103.5465,15
SBI Equity Hybrid Fund,36000.0,2013-07-03,2016-06-03,2016-07-03,457.38332654603244,47360.442622198745,103.5465,15
SBI Equity Hybrid Fund,36000.0,2013-07-04,2016-06-04,2016-07-04,457.33408368405793,47641.909233027734,104.1731,15
SBI Equity Hybrid Fund,36000.0,2013-07-05,2016-06-05,2016-07-05,457.1325294269325,47562.948296513445,104.0463,15
SBI Equity Hybrid Fund,36000.0,2013-07-06,2016-06-06,2016-07-06,456.5782732089991,47505.279987785485,104.0463,15
SBI Equity Hybrid Fund,36000.0,2013-07-07,2016-06-07,2016-07-07,455.9258987058172,47333.08698889118,103.8175,15
SBI Equity Hybrid Fund,36000.0,2013-07-08,2016-06-08,2016-07-08,454.8634929711024,47101.251156205544,103.5503,15
SBI Equity Hybrid Fund,36000.0,2013-07-09,2016-06-09,2016-07-09,454.3745360062669,47050.61951580974,103.5503,14
SBI Equity Hybrid Fund,36000.0,2013-07-10,2016-06-10,2016-07-10,453.706196921668,46981.412803097795,103.5503,14
SBI Equity Hybrid Fund,36000.0,2013-07-11,2016-06-11,2016-07-11,452.6742808781809,47362.812066575105,104.6289,15
SBI Equity Hybrid Fund,36000.0,2013-07-12,2016-06-12,2016-07-12,452.4123625660545,47387.0733334925,104.7431,15
SBI Equity Hybrid Fund,36000.0,2013-07-13,2016-06-13,2016-07-13,452.2703550999982,47403.54136688305,104.8124,15
SBI Equity Hybrid Fund,36000.0,2013-07-14,2016-06-14,2016-07-14,452.4237517629635,47609.95391164711,105.2331,15
SBI Equity Hybrid Fund,36000.0,2013-07-15,2016-06-15,2016-07-15,452.0841135257809,47247.401121402065,104.5102,15
SBI Equity Hybrid Fund,36000.0,2013-07-16,2016-06-16,2016-07-16,452.57272512939994,47298.46601781861,104.5102,15
SBI Equity Hybrid Fund,36000.0,2013-07-17,2016-06-17,2016-07-17,452.679385512038,47309.61311574019,104.5102,15
SBI Equity Hybrid Fund,36000.0,2013-07-18,2016-06-18,2016-07-18,452.8249533999924,47325.64152974001,104.512,15
SBI Equity Hybrid Fund,36000.0,2013-07-19,2016-06-19,2016-07-19,452.91373947427684,47363.40901414855,104.5749,15
SBI Equity Hybrid Fund,36000.0,2013-07-20,2016-06-20,2016-07-20,452.28111368408634,47540.71515889811,105.1132,15
SBI Equity Hybrid Fund,36000.0,2013-07-21,2016-06-21,2016-07-21,451.7456221772195,47450.63736049965,105.0384,15
SBI Equity Hybrid Fund,36000.0,2013-07-22,2016-06-22,2016-07-22,451.4656976419557,47667.55421982826,105.584,15
SBI Equity Hybrid Fund,36000.0,2013-07-23,2016-06-23,2016-07-23,451.21194507363055,47640.76200865421,105.584,15
SBI Equity Hybrid Fund,36000.0,2013-07-24,2016-06-24,2016-07-24,451.13950924214333,47633.11394382246,105.584,15
SBI Equity Hybrid Fund,36000.0,2013-07-25,2016-06-25,2016-07-25,450.87528214363266,47887.46371647522,106.21,15
SBI Equity Hybrid Fund,36000.0,2013-07-26,2016-06-26,2016-07-26,450.4596266406383,47785.20765366555,106.081,15
SBI Equity Hybrid Fund,36000.0,2013-07-27,2016-06-27,2016-07-27,449.60489069101976,47852.03300260313,106.4313,15
SBI Equity Hybrid Fund,36000.0,2013-07-28,2016-06-28,2016-07-28,449.3283165923592,48087.56577003087,107.021,16
SBI Equity Hybrid Fund,36000.0,2013-07-29,2016-06-29,2016-07-29,449.5859555112932,48112.7557392099,107.0157,16
SBI Equity Hybrid Fund,36000.0,2013-07-30,2016-06-30,2016-07-30,449.2505112073634,48076.85793221384,107.0157,16
SBI Equity Hybrid Fund,36000.0,2013-07-31,2016-06-30,2016-07-31,449.3841013600989,48091.15417592193,107.0157,16
SBI Equity Hybrid Fund,36000.0,2013-08-01,2016-07-01,2016-08-01,449.3528985585951,48250.0313826567,107.3767,16
SBI Equity Hybrid Fund,36000.0,2013-08-02,2016-07-02,2016-08-02,449.31839213883205,48024.542638814,106.8831,16
SBI Equity Hybrid Fund,36000.0,2013-08-03,2016-07-03,2016-08-03,449.37529870687376,47629.24297241168,105.9899,15
SBI Equity Hybrid Fund,36000.0,2013-08-04,2016-07-04,2016-08-04,449.2306984739943,47596.30696480863,105.9507,15
SBI Equity Hybrid Fund,36000.0,2013-08-05,2016-07-05,2016-08-05,448.65157260683617,48050.5385610349,107.0999,16
SBI Equity Hybrid Fund,36000.0,2013-08-06,2016-07-06,2016-08-06,448.0241731586773,47983.344142877024,107.0999,16
SBI Equity Hybrid Fund,36000.0,2013-08-07,2016-07-07,2016-08-07,446.94949516132016,47868.24623682787,107.0999,15
SBI Equity Hybrid Fund,36000.0,2013-08-08,2016-07-08,2016-08-08,446.5080755256998,47982.6061613352,107.4619,16
SBI Equity Hybrid Fund,36000.0,2013-08-09,2016-07-09,2016-08-09,445.9172974062514,47983.10915431865,107.6054,16
SBI Equity Hybrid Fund,36000.0,2013-08-10,2016-07-10,2016-08-10,445.0673706652686,47490.424212729755,106.7039,15
SBI Equity Hybrid Fund,36000.0,2013-08-11,2016-07-11,2016-08-11,444.8892761754104,47424.885417805424,106.5993,15
SBI Equity Hybrid Fund,36000.0,2013-08-12,2016-07-12,2016-08-12,444.73489736067233,47518.41168433681,106.8466,15
SBI Equity Hybrid Fund,36000.0,2013-08-13,2016-07-13,2016-08-13,444.8641679820704,47532.22381071308,106.8466,15
SBI Equity Hybrid Fund,36000.0,2013-08-14,2016-07-14,2016-08-14,444.5561224426478,47499.31019218061,106.8466,15
SBI Equity Hybrid Fund,36000.0,2013-08-15,2016-07-15,2016-08-15,444.8052743120088,47525.93122230548,106.8466,15
SBI Equity Hybrid Fund,36000.0,2013-08-16,2016-07-16,2016-08-16,444.8062476011377,47687.09955719609,107.2087,15
SBI Equity Hybrid Fund,36000.0,2013-08-17,2016-07-17,2016-08-17,445.09211373558514,47720.37293731527,107.2146,15
SBI Equity Hybrid Fund,36000.0,2013-08-18,2016-07-18,2016-08-18,445.1618565219998,47872.97314748977,107.5406,15
SBI Equity Hybrid Fund,36000.0,2013-08-19,2016-07-19,2016-08-19,444.47114099903877,47916.92250922698,107.8066,15
SBI Equity Hybrid Fund,36000.0,2013-08-20,2016-07-20,2016-08-20,443.94734817655996,47860.45418593113,107.8066,15
SBI Equity Hybrid Fund,36000.0,2013-08-21,2016-07-21,2016-08-21,443.6166910936754,47824.80717005943,107.8066,15
SBI Equity Hybrid Fund,36000.0,2013-08-22,2016-07-22,2016-08-22,443.46296394658316,47591.6470574122,107.3182,15
SBI Equity Hybrid Fund,36000.0,2013-08-23,2016-07-23,2016-08-23,443.17308406846075,47496.18893886914,107.173,15
SBI Equity Hybrid Fund,36000.0,2013-08-24,2016-07-24,2016-08-24,442.79551268180495,47655.07002045643,107.6232,15
SBI Equity Hybrid Fund,36000.0,2013-08-25,2016-07-25,2016-08-25,442.34856247435954,47488.81650785359,107.3561,15
SBI Equity Hybrid Fund,36000.0,2013-08-26,2016-07-26,2016-08-26,441.3942728271577,47351.9389397791,107.2781,15
SBI Equity Hybrid Fund,36000.0,2013-08-27,2016-07-27,2016-08-27,441.10727821738084,47321.150703332,107.2781,15
SBI Equity Hybrid Fund,36000.0,2013-08-28,2016-07-28,2016-08-28,441.3002283636562,47341.85002841914,107.2781,15
SBI Equity Hybrid Fund,36000.0,2013-08-29,2016-07-29,2016-08-29,440.718439212942,47251.671532059496,107.2151,15
SBI Equity Hybrid Fund,36000.0,2013-08-30,2016-07-30,2016-08-30,440.8729263708724,47668.54750529047,108.1231,15
SBI Equity Hybrid Fund,36000.0,2013-08-31,2016-07-31,2016-08-31,440.7810162874468,47868.90652501998,108.6002,15
SBI Equity Hybrid Fund,36000.0,2013-09-01,2016-08-01,2016-09-01,440.6676852976193,47710.12081826558,108.2678,15
SBI Equity Hybrid Fund,36000.0,2013-09-02,2016-08-02,2016-09-02,440.7244270692809,47900.00213869668,108.6847,15
SBI Equity Hybrid Fund,36000.0,2013-09-03,2016-08-03,2016-09-03,440.57407168134773,47883.66080846578,108.6847,15
SBI Equity Hybrid Fund,36000.0,2013-09-04,2016-08-04,2016-09-04,439.98591862781797,47819.73757028881,108.6847,15
SBI Equity Hybrid Fund,36000.0,2013-09-05,2016-08-05,2016-09-05,439.12242542104127,47725.88907015825,108.6847,15
SBI Equity Hybrid Fund,36000.0,2013-09-06,2016-08-06,2016-09-06,438.0306680686746,47898.12791650788,109.3488,15
SBI Equity Hybrid Fund,36000.0,2013-09-07,2016-08-07,2016-09-07,437.7001781318555,47872.66912285106,109.3732,15
SBI Equity Hybrid Fund,36000.0,2013-09-08,2016-08-08,2016-09-08,437.10940001240704,47892.5470764594,109.5665,15
SBI Equity Hybrid Fund,36000.0,2013-09-09,2016-08-09,2016-09-09,436.20365057463914,47596.492193546925,109.1153,15
SBI Equity Hybrid Fund,36000.0,2013-09-10,2016-08-10,2016-09-10,436.0370055893933,47578.30867598833,109.1153,15
SBI Equity Hybrid Fund,36000.0,2013-09-11,2016-08-11,2016-09-11,435.8794236827274,47561.114078967905,109.1153,15
SBI Equity Hybrid Fund,36000.0,2013-09-12,2016-08-12,2016-09-12,436.03437287022996,47114.38605737409,108.052,15
SBI Equity Hybrid Fund,36000.0,2013-09-13,2016-08-13,2016-09-13,435.85655086925965,47095.17203452525,108.052,15
SBI Equity Hybrid Fund,36000.0,2013-09-14,2016-08-14,2016-09-14,436.10570273862066,47219.563016875516,108.2755,15
SBI Equity Hybrid Fund,36000.0,2013-09-15,2016-08-15,2016-09-15,435.6718134807493,47258.23651906518,108.4721,15
SBI Equity Hybrid Fund,36000.0,2013-09-16,2016-08-16,2016-09-16,435.9262637045804,47536.320500314265,109.0467,15
SBI Equity Hybrid Fund,36000.0,2013-09-17,2016-08-17,2016-09-17,436.03901516537746,47548.615675034365,109.0467,15
SBI Equity Hybrid Fund,36000.0,2013-09-18,2016-08-18,2016-09-18,435.12810533215037,47449.2839637234,109.0467,15
SBI Equity Hybrid Fund,36000.0,2013-09-19,2016-08-19,2016-09-19,434.6305893971118,47508.687391937376,109.3082,15
SBI Equity Hybrid Fund,36000.0,2013-09-20,2016-08-20,2016-09-20,434.16863978265053,47283.96063594514,108.9069,15
SBI Equity Hybrid Fund,36000.0,2013-09-21,2016-08-21,2016-09-21,434.16501891048733,47356.0718561406,109.0739,15
SBI Equity Hybrid Fund,36000.0,2013-09-22,2016-08-22,2016-09-22,433.99561962639734,47704.23431502808,109.9187,15
SBI Equity Hybrid Fund,36000.0,2013-09-23,2016-08-23,2016-09-23,433.5865950286027,47691.100119045564,109.9921,15
SBI Equity Hybrid Fund,36000.0,2013-09-24,2016-08-24,2016-09-24,433.1272350629453,47640.57415176698,109.9921,15
SBI Equity Hybrid Fund,36000.0,2013-09-25,2016-08-25,2016-09-25,432.29021679534884,47548.508754775685,109.9921,15
SBI Equity Hybrid Fund,36000.0,2013-09-26,2016-08-26,2016-09-26,431.62269880906183,47327.16995079434,109.6494,15
SBI Equity Hybrid Fund,36000.0,2013-09-27,2016-08-27,2016-09-27,431.6939690799567,47271.56884917795,109.5025,15
SBI Equity Hybrid Fund,36000.0,2013-09-28,2016-08-28,2016-09-28,431.34769244796763,47296.49805107324,109.6482,15
SBI Equity Hybrid Fund,36000.0,2013-09-29,2016-08-29,2016-09-29,431.5454397420394,46468.16563326319,107.6785,14
SBI Equity Hybrid Fund,36000.0,2013-09-30,2016-08-30,2016-09-30,431.45352965861383,46815.296689137554,108.506,14
SBI Equity Hybrid Fund,36000.0,2013-10-01,2016-09-01,2016-10-01,431.30858770129953,46799.56961711721,108.506,14
SBI Equity Hybrid Fund,36000.0,2013-10-02,2016-09-02,2016-10-02,431.49774430173034,46820.09424320355,108.506,14
SBI Equity Hybrid Fund,36000.0,2013-10-03,2016-09-03,2016-10-03,431.0625629862072,47304.029749493006,109.7382,15
SBI Equity Hybrid Fund,36000.0,2013-10-04,2016-09-04,2016-10-04,430.57770833583953,47460.21261246375,110.2245,15
SBI Equity Hybrid Fund,36000.0,2013-10-05,2016-09-05,2016-10-05,430.0437778528823,47532.48073981237,110.5294,15
SBI Equity Hybrid Fund,36000.0,2013-10-06,2016-09-06,2016-10-06,429.0397293454772,47390.91332801566,110.4581,15
SBI Equity Hybrid Fund,36000.0,2013-10-07,2016-09-07,2016-10-07,428.75145344949624,47282.79603670113,110.2802,15
SBI Equity Hybrid Fund,36000.0,2013-10-08,2016-09-08,2016-10-08,428.17329964581444,47219.03711960034,110.2802,15
SBI Equity Hybrid Fund,36000.0,2013-10-09,2016-09-09,2016-10-09,427.2285188014911,47114.846499132196,110.2802,15
SBI Equity Hybrid Fund,36000.0,2013-10-10,2016-09-10,2016-10-10,427.3571911827096,47253.05557194867,110.5704,15
SBI Equity Hybrid Fund,36000.0,2013-10-11,2016-09-11,2016-10-11,427.28969818011467,47245.59284365455,110.5704,15
SBI Equity Hybrid Fund,36000.0,2013-10-12,2016-09-12,2016-10-12,427.4079674826643,47258.669927745184,110.5704,15
SBI Equity Hybrid Fund,36000.0,2013-10-13,2016-09-13,2016-10-13,427.2402546575193,46850.35456925972,109.6581,14
SBI Equity Hybrid Fund,36000.0,2013-10-14,2016-09-14,2016-10-14,427.4948839150737,47052.908389926844,110.0666,14
SBI Equity Hybrid Fund,36000.0,2013-10-15,2016-09-15,2016-10-15,426.9826676731284,46996.53048971115,110.0666,14
SBI Equity Hybrid Fund,36000.0,2013-10-16,2016-09-16,2016-10-16,427.21718451643153,47022.34296129626,110.0666,14
SBI Equity Hybrid Fund,36000.0,2013-10-17,2016-09-17,2016-10-17,427.37927285193376,46767.21633171412,109.4279,14
SBI Equity Hybrid Fund,36000.0,2013-10-18,2016-09-18,2016-10-18,426.5089934273182,47256.343453760004,110.798,15
SBI Equity Hybrid Fund,36000.0,2013-10-19,2016-09-19,2016-10-19,426.3403451512543,47253.773227115395,110.8358,15
SBI Equity Hybrid Fund,36000.0,2013-10-20,2016-09-20,2016-10-20,425.7054673838553,47408.85965739,111.3654,15
SBI Equity Hybrid Fund,36000.0,2013-10-21,2016-09-21,2016-10-21,425.7018465116921,47695.294321692774,112.0392,15
SBI Equity Hybrid Fund,36000.0,2013-10-22,2016-09-22,2016-10-22,425.47656791591857,47670.05428804518,112.0392,15
SBI Equity Hybrid Fund,36000.0,2013-10-23,2016-09-23,2016-10-23,424.8967252331412,47605.08917774095,112.0392,15
SBI Equity Hybrid Fund,36000.0,2013-10-24,2016-09-24,2016-10-24,424.38065996507504,47559.322048702044,112.0676,15
SBI Equity Hybrid Fund,36000.0,2013-10-25,2016-09-25,2016-10-25,423.58064723492294,47445.94602581929,112.0116,15
SBI Equity Hybrid Fund,36000.0,2013-10-26,2016-09-26,2016-10-26,422.94352454282523,47162.5593048278,111.5103,15
SBI Equity Hybrid Fund,36000.0,2013-10-27,2016-09-27,2016-10-27,422.9579388664244,46992.02276925801,111.1033,14
SBI Equity Hybrid Fund,36000.0,2013-10-28,2016-09-28,2016-10-28,422.70184786640596,47171.28590209722,111.5947,15
SBI Equity Hybrid Fund,36000.0,2013-10-29,2016-09-29,2016-10-29,422.89959516047765,47193.35345205496,111.5947,15
SBI Equity Hybrid Fund,36000.0,2013-10-30,2016-09-30,2016-10-30,422.6717307374967,47167.92499013172,111.5947,15
SBI Equity Hybrid Fund,36000.0,2013-10-31,2016-09-30,2016-10-31,422.6194311197546,47162.088629979684,111.5947,15
SBI Equity Hybrid Fund,36000.0,2013-11-01,2016-10-01,2016-11-01,422.7600102329669,47298.60132486946,111.8805,15
SBI Equity Hybrid Fund,36000.0,2013-11-02,2016-10-02,2016-11-02,422.5173695300025,46809.43181812039,110.787,14
SBI Equity Hybrid Fund,36000.0,2013-11-03,2016-10-03,2016-11-03,422.0797161016542,46375.75555883959,109.8744,14
