Security_name,Flow,Cash_flow_start_date,Cash_flow_end_date,Cash_flow_value_date,Unit,Value,Valuation_price,Indicative_xirr
SBI Equity Hybrid Fund,24000.0,2013-04-21,2015-03-21,2015-04-21,350.9107014692005,33902.921602815484,96.6141,20
SBI Equity Hybrid Fund,24000.0,2013-04-22,2015-03-22,2015-04-22,349.92691441771615,33824.74037951961,96.6623,20
SBI Equity Hybrid Fund,24000.0,2013-04-23,2015-03-23,2015-04-23,349.8983282441992,33833.17392074307,96.6943,20
SBI Equity Hybrid Fund,24000.0,2013-04-24,2015-03-24,2015-04-24,349.5724247844772,33387.87203462029,95.5106,20
SBI Equity Hybrid Fund,24000.0,2013-04-25,2015-03-25,2015-04-25,349.5375757195308,33384.54357951782,95.5106,20
SBI Equity Hybrid Fund,24000.0,2013-04-26,2015-03-26,2015-04-26,349.35710168149666,33367.30639586075,95.5106,20
SBI Equity Hybrid Fund,24000.0,2013-04-27,2015-03-27,2015-04-27,348.7238350145022,32941.63911650892,94.4634,20
SBI Equity Hybrid Fund,24000.0,2013-04-28,2015-03-28,2015-04-28,347.8975567612399,33085.16201726095,95.1003,20
SBI Equity Hybrid Fund,24000.0,2013-04-29,2015-03-29,2015-04-29,347.49492018170554,33176.83425790421,95.4743,20
SBI Equity Hybrid Fund,24000.0,2013-04-30,2015-03-30,2015-04-30,347.54619506929276,33194.34561878519,95.5106,20
SBI Equity Hybrid Fund,24000.0,2013-05-01,2015-04-01,2015-05-01,347.8699329129271,33225.26601447341,95.5106,20
SBI Equity Hybrid Fund,24000.0,2013-05-02,2015-04-02,2015-05-02,347.46276801449056,33186.3774507248,95.5106,20
SBI Equity Hybrid Fund,24000.0,2013-05-03,2015-04-03,2015-05-03,347.5874783115807,33198.28860602606,95.5106,20
SBI Equity Hybrid Fund,24000.0,2013-05-04,2015-04-04,2015-05-04,347.8395932462687,33543.80682282595,96.4347,20
SBI Equity Hybrid Fund,24000.0,2013-05-05,2015-04-05,2015-05-05,347.5037779024036,33584.467865000006,96.6449,20
SBI Equity Hybrid Fund,24000.0,2013-05-06,2015-04-06,2015-05-06,346.83214860224143,32918.11668955762,94.9108,20
SBI Equity Hybrid Fund,24000.0,2013-05-07,2015-04-07,2015-05-07,346.323574198404,32616.58105621859,94.1795,20
SBI Equity Hybrid Fund,24000.0,2013-05-08,2015-04-08,2015-05-08,345.5720832438341,32840.02608553647,95.0309,20
SBI Equity Hybrid Fund,24000.0,2013-05-09,2015-04-09,2015-05-09,344.7038624915269,32757.51828604604,95.0309,20
SBI Equity Hybrid Fund,24000.0,2013-05-10,2015-04-10,2015-05-10,344.1515611406928,32705.032591605068,95.0309,20
SBI Equity Hybrid Fund,24000.0,2013-05-11,2015-04-11,2015-05-11,343.59723388153174,32954.1358237906,95.9092,20
SBI Equity Hybrid Fund,24000.0,2013-05-12,2015-04-12,2015-05-12,343.1473881677074,32515.239598480464,94.7559,20
SBI Equity Hybrid Fund,24000.0,2013-05-13,2015-04-13,2015-05-13,342.91336838905937,32810.294000833586,95.681,20
SBI Equity Hybrid Fund,24000.0,2013-05-14,2015-04-14,2015-05-14,342.6650106864219,32863.3906493845,95.9053,20
SBI Equity Hybrid Fund,24000.0,2013-05-15,2015-04-15,2015-05-15,342.6492088232589,33079.834328689765,96.5414,20
SBI Equity Hybrid Fund,24000.0,2013-05-16,2015-04-16,2015-05-16,342.4550510575123,33061.09006616372,96.5414,20
SBI Equity Hybrid Fund,24000.0,2013-05-17,2015-04-17,2015-05-17,342.973887705612,33111.17928254257,96.5414,20
SBI Equity Hybrid Fund,24000.0,2013-05-18,2015-04-18,2015-05-18,343.1800241150106,33266.49881761267,96.936,20
SBI Equity Hybrid Fund,24000.0,2013-05-19,2015-04-19,2015-05-19,343.02567901118294,33237.37026008487,96.8947,20
SBI Equity Hybrid Fund,24000.0,2013-05-20,2015-04-20,2015-05-20,342.92018546426885,33340.14069561517,97.2242,20
SBI Equity Hybrid Fund,24000.0,2013-05-21,2015-04-21,2015-05-21,342.80941491752316,33346.16877915522,97.2732,20
SBI Equity Hybrid Fund,24000.0,2013-05-22,2015-04-22,2015-05-22,342.0377469358772,33375.496085607796,97.5784,20
SBI Equity Hybrid Fund,24000.0,2013-05-23,2015-04-23,2015-05-23,341.9990215135812,33371.71732086084,97.5784,20
SBI Equity Hybrid Fund,24000.0,2013-05-24,2015-04-24,2015-05-24,341.6731180538593,33339.91618270671,97.5784,20
SBI Equity Hybrid Fund,24000.0,2013-05-25,2015-04-25,2015-05-25,341.800679659673,33166.08206968891,97.0334,20
SBI Equity Hybrid Fund,24000.0,2013-05-26,2015-04-26,2015-05-26,341.57127958452634,33108.265030232425,96.9293,20
SBI Equity Hybrid Fund,24000.0,2013-05-27,2015-04-27,2015-05-27,341.01220251322025,32860.140441495416,96.3606,20
SBI Equity Hybrid Fund,24000.0,2013-05-28,2015-04-28,2015-05-28,340.1859242599581,32684.85949134222,96.0794,20
SBI Equity Hybrid Fund,24000.0,2013-05-29,2015-04-29,2015-05-29,339.90312875507885,32902.07901848562,96.7984,20
SBI Equity Hybrid Fund,24000.0,2013-05-30,2015-04-30,2015-05-30,340.06133211680515,32917.39285077535,96.7984,20
SBI Equity Hybrid Fund,24000.0,2013-05-31,2015-04-30,2015-05-31,340.40685749096554,32950.83915415348,96.7984,20
SBI Equity Hybrid Fund,24000.0,2013-06-01,2015-05-01,2015-06-01,340.13056761159544,32780.11746662427,96.3751,20
SBI Equity Hybrid Fund,24000.0,2013-06-02,2015-05-02,2015-06-02,340.23940822661405,32308.147510915413,94.9571,20
SBI Equity Hybrid Fund,24000.0,2013-06-03,2015-05-03,2015-06-03,340.6196939924331,32029.321375343465,94.0325,20
SBI Equity Hybrid Fund,24000.0,2013-06-04,2015-05-04,2015-06-04,340.28387864856796,31961.163302066743,93.925,20
SBI Equity Hybrid Fund,24000.0,2013-06-05,2015-05-05,2015-06-05,339.7389189846207,32012.273354136767,94.2261,20
SBI Equity Hybrid Fund,24000.0,2013-06-06,2015-05-06,2015-06-06,339.42215340773424,31982.425769212507,94.2261,20
SBI Equity Hybrid Fund,24000.0,2013-06-07,2015-05-07,2015-06-07,338.66536052379655,31911.116127251305,94.2261,20
SBI Equity Hybrid Fund,24000.0,2013-06-08,2015-05-08,2015-06-08,337.75267001165156,31621.688426636865,93.6238,20
SBI Equity Hybrid Fund,24000.0,2013-06-09,2015-05-09,2015-06-09,337.20467325673076,31516.092935659177,93.4628,20
SBI Equity Hybrid Fund,24000.0,2013-06-10,2015-05-10,2015-06-10,336.6503459975697,31707.0761874351,94.184,20
SBI Equity Hybrid Fund,24000.0,2013-06-11,2015-05-11,2015-06-11,336.2005002837453,31365.62395367185,93.2944,20
SBI Equity Hybrid Fund,24000.0,2013-06-12,2015-05-12,2015-06-12,335.92021850053607,31319.08487561343,93.2337,20
SBI Equity Hybrid Fund,24000.0,2013-06-13,2015-05-13,2015-06-13,335.6403622991064,31292.9928464862,93.2337,20
SBI Equity Hybrid Fund,24000.0,2013-06-14,2015-05-14,2015-06-14,335.79144363141654,31307.0787180984,93.2337,20
SBI Equity Hybrid Fund,24000.0,2013-06-15,2015-05-15,2015-06-15,335.8808342390569,31484.999168401264,93.7386,20
SBI Equity Hybrid Fund,24000.0,2013-06-16,2015-05-16,2015-06-16,336.5415531513446,31575.136216386716,93.8224,20
SBI Equity Hybrid Fund,24000.0,2013-06-17,2015-05-17,2015-06-17,336.65256067209594,31728.32555938269,94.2465,20
SBI Equity Hybrid Fund,24000.0,2013-06-18,2015-05-18,2015-06-18,336.4982155682682,32013.296135232107,95.1366,20
SBI Equity Hybrid Fund,24000.0,2013-06-19,2015-05-19,2015-06-19,336.41774484776863,31998.104666999636,95.1142,20
SBI Equity Hybrid Fund,24000.0,2013-06-20,2015-05-20,2015-06-20,336.14557803576656,31972.21773840951,95.1142,20
SBI Equity Hybrid Fund,24000.0,2013-06-21,2015-05-21,2015-06-21,335.46005961414585,31907.01520215179,95.1142,20
SBI Equity Hybrid Fund,24000.0,2013-06-22,2015-05-22,2015-06-22,335.0704779187167,32113.221617825388,95.8402,20
SBI Equity Hybrid Fund,24000.0,2013-06-23,2015-05-23,2015-06-23,334.8278393859986,32187.569407502997,96.1317,20
SBI Equity Hybrid Fund,24000.0,2013-06-24,2015-05-24,2015-06-24,334.8866990211048,32215.196251742924,96.1973,20
SBI Equity Hybrid Fund,24000.0,2013-06-25,2015-05-25,2015-06-25,334.65729894595813,32205.209712385968,96.2334,20
SBI Equity Hybrid Fund,24000.0,2013-06-26,2015-05-26,2015-06-26,334.20130249285154,32160.124498626603,96.2298,20
SBI Equity Hybrid Fund,24000.0,2013-06-27,2015-05-27,2015-06-27,333.4345996591143,32086.34483827664,96.2298,20
SBI Equity Hybrid Fund,24000.0,2013-06-28,2015-05-28,2015-06-28,333.1281032087113,32056.850746153646,96.2298,20
SBI Equity Hybrid Fund,24000.0,2013-06-29,2015-05-29,2015-06-29,333.2423819685143,31827.413389763453,95.5083,20
SBI Equity Hybrid Fund,24000.0,2013-06-30,2015-05-30,2015-06-30,333.38045423745524,32098.13683834558,96.2808,20
SBI Equity Hybrid Fund,24000.0,2013-07-01,2015-06-01,2015-07-01,333.07201016365775,32320.675029462036,97.0381,20
SBI Equity Hybrid Fund,24000.0,2013-07-02,2015-06-02,2015-07-02,333.18085077867624,32372.451187187584,97.1618,20
SBI Equity Hybrid Fund,24000.0,2013-07-03,2015-06-03,2015-07-03,333.54776750815495,32476.645543296774,97.3673,20
SBI Equity Hybrid Fund,24000.0,2013-07-04,2015-06-04,2015-07-04,333.2270805830569,32445.421123254673,97.3673,20
SBI Equity Hybrid Fund,24000.0,2013-07-05,2015-06-05,2015-07-05,332.7132429248693,32395.390137838625,97.3673,20
SBI Equity Hybrid Fund,24000.0,2013-07-06,2015-06-06,2015-07-06,332.42572736192415,32539.592050540155,97.8853,20
SBI Equity Hybrid Fund,24000.0,2013-07-07,2015-06-07,2015-07-07,331.6190663542696,32515.183132222865,98.0498,20
SBI Equity Hybrid Fund,24000.0,2013-07-08,2015-06-08,2015-07-08,330.62906677562216,32174.837004202895,97.314,20
SBI Equity Hybrid Fund,24000.0,2013-07-09,2015-06-09,2015-07-09,330.08107002070136,32093.74943000579,97.2299,20
SBI Equity Hybrid Fund,24000.0,2013-07-10,2015-06-10,2015-07-10,329.510764255791,32142.424059018966,97.5459,20
SBI Equity Hybrid Fund,24000.0,2013-07-11,2015-06-11,2015-07-11,328.8710225317152,32080.019876776438,97.5459,20
SBI Equity Hybrid Fund,24000.0,2013-07-12,2015-06-12,2015-07-12,328.65392711336483,32058.843108807574,97.5459,20
SBI Equity Hybrid Fund,24000.0,2013-07-13,2015-06-13,2015-07-13,328.3999015293011,32186.21162896558,98.0092,20
SBI Equity Hybrid Fund,24000.0,2013-07-14,2015-06-14,2015-07-14,328.7089972240701,32201.779687657694,97.9644,20
SBI Equity Hybrid Fund,24000.0,2013-07-15,2015-06-15,2015-07-15,328.7643659495776,32304.15646314933,98.2593,20
SBI Equity Hybrid Fund,24000.0,2013-07-16,2015-06-16,2015-07-16,329.42508486186534,32574.90303398918,98.8841,20
SBI Equity Hybrid Fund,24000.0,2013-07-17,2015-06-17,2015-07-17,329.60419565603377,32597.92087122087,98.9002,20
SBI Equity Hybrid Fund,24000.0,2013-07-18,2015-06-18,2015-07-18,329.42947201157006,32580.64066783868,98.9002,20
SBI Equity Hybrid Fund,24000.0,2013-07-19,2015-06-19,2015-07-19,329.42965684600364,32580.658948001128,98.9002,20
SBI Equity Hybrid Fund,24000.0,2013-07-20,2015-06-20,2015-07-20,328.81289730005994,32560.072410633566,99.0231,20
SBI Equity Hybrid Fund,24000.0,2013-07-21,2015-06-21,2015-07-21,328.2064580687303,32131.510706866116,97.9003,20
SBI Equity Hybrid Fund,24000.0,2013-07-22,2015-06-22,2015-07-22,327.8238548429736,32230.494024669217,98.3165,20
SBI Equity Hybrid Fund,24000.0,2013-07-23,2015-06-23,2015-07-23,327.5812163102555,32205.000747285685,98.3115,20
SBI Equity Hybrid Fund,24000.0,2013-07-24,2015-06-24,2015-07-24,327.41284686062426,32114.61649717119,98.086,20
SBI Equity Hybrid Fund,24000.0,2013-07-25,2015-06-25,2015-07-25,327.17028101924825,32090.824184053985,98.086,20
SBI Equity Hybrid Fund,24000.0,2013-07-26,2015-06-26,2015-07-26,326.6352081523623,32038.341026832608,98.086,20
SBI Equity Hybrid Fund,24000.0,2013-07-27,2015-06-27,2015-07-27,325.896219992897,31672.28931925369,97.1852,20
SBI Equity Hybrid Fund,24000.0,2013-07-28,2015-06-28,2015-07-28,325.76690677082826,31720.314632563674,97.3712,20
SBI Equity Hybrid Fund,24000.0,2013-07-29,2015-06-29,2015-07-29,325.883660985611,31881.980675008694,97.8324,20
SBI Equity Hybrid Fund,24000.0,2013-07-30,2015-06-30,2015-07-30,326.021733254552,31979.0805888591,98.0888,20
SBI Equity Hybrid Fund,24000.0,2013-07-31,2015-06-30,2015-07-31,325.9427487279447,32310.02020162883,99.1279,20
SBI Equity Hybrid Fund,24000.0,2013-08-01,2015-07-01,2015-08-01,325.9057094021659,32306.348571046958,99.1279,20
SBI Equity Hybrid Fund,24000.0,2013-08-02,2015-07-02,2015-08-02,326.0963362415869,32325.245009322403,99.1279,20
SBI Equity Hybrid Fund,24000.0,2013-08-03,2015-07-03,2015-08-03,325.87470502173613,32343.259998230325,99.2506,20
SBI Equity Hybrid Fund,24000.0,2013-08-04,2015-07-04,2015-08-04,325.4139218019149,32484.8677819745,99.8263,20
SBI Equity Hybrid Fund,24000.0,2013-08-05,2015-07-05,2015-08-05,325.1267949860029,32689.22334827769,100.543,20
SBI Equity Hybrid Fund,24000.0,2013-08-06,2015-07-06,2015-08-06,324.32013397834834,32556.455033242328,100.3837,20
SBI Equity Hybrid Fund,24000.0,2013-08-07,2015-07-07,2015-08-07,323.3017659472308,32311.134120708793,99.9411,20
SBI Equity Hybrid Fund,24000.0,2013-08-08,2015-07-08,2015-08-08,322.91178665810185,32272.159161576023,99.9411,20
SBI Equity Hybrid Fund,24000.0,2013-08-09,2015-07-09,2015-08-09,322.2205244004098,32203.073651153794,99.9411,20
SBI Equity Hybrid Fund,24000.0,2013-08-10,2015-07-10,2015-08-10,321.68171582690553,32097.851959610794,99.7814,20
SBI Equity Hybrid Fund,24000.0,2013-08-11,2015-07-11,2015-08-11,321.5353242903897,31957.813877143413,99.3913,20
SBI Equity Hybrid Fund,24000.0,2013-08-12,2015-07-12,2015-08-12,321.2595765393781,31515.53233255534,98.0999,20
SBI Equity Hybrid Fund,24000.0,2013-08-13,2015-07-13,2015-08-13,321.56867223414713,31580.06949602832,98.2063,20
SBI Equity Hybrid Fund,24000.0,2013-08-14,2015-07-14,2015-08-14,321.7464284102755,31928.92509365062,99.2363,20
SBI Equity Hybrid Fund,24000.0,2013-08-15,2015-07-15,2015-08-15,322.1620589788998,31970.17073344779,99.2363,20
SBI Equity Hybrid Fund,24000.0,2013-08-16,2015-07-16,2015-08-16,322.27245979861993,31981.126502313786,99.2363,20
SBI Equity Hybrid Fund,24000.0,2013-08-17,2015-07-17,2015-08-17,322.3151492025317,32020.688581159793,99.3459,20
SBI Equity Hybrid Fund,24000.0,2013-08-18,2015-07-18,2015-08-18,322.3051790926461,32125.768726059498,99.675,20
SBI Equity Hybrid Fund,24000.0,2013-08-19,2015-07-19,2015-08-19,321.65510160043453,32225.434505471614,100.1863,20
SBI Equity Hybrid Fund,24000.0,2013-08-20,2015-07-20,2015-08-20,321.0486623691049,31902.7339990829,99.3704,20
SBI Equity Hybrid Fund,24000.0,2013-08-21,2015-07-21,2015-08-21,320.6153265957275,31649.285472635962,98.7142,20
SBI Equity Hybrid Fund,24000.0,2013-08-22,2015-07-22,2015-08-22,320.4030715441304,31628.3328850216,98.7142,20
SBI Equity Hybrid Fund,24000.0,2013-08-23,2015-07-23,2015-08-23,319.9970689846127,31588.254667160858,98.7142,20
SBI Equity Hybrid Fund,24000.0,2013-08-24,2015-07-24,2015-08-24,319.6105228012754,30257.112699917103,94.6687,17
SBI Equity Hybrid Fund,24000.0,2013-08-25,2015-07-25,2015-08-25,318.9798508003996,30435.079688299167,95.4138,17
SBI Equity Hybrid Fund,24000.0,2013-08-26,2015-07-26,2015-08-26,318.23921636647276,30179.229542543708,94.8319,17
SBI Equity Hybrid Fund,24000.0,2013-08-27,2015-07-27,2015-08-27,318.1099031444041,30605.25834855217,96.2097,18
SBI Equity Hybrid Fund,24000.0,2013-08-28,2015-07-28,2015-08-28,318.16828099575235,30656.88199754902,96.3543,18
SBI Equity Hybrid Fund,24000.0,2013-08-29,2015-07-29,2015-08-29,318.08560150875945,30648.915473455458,96.3543,18
SBI Equity Hybrid Fund,24000.0,2013-08-30,2015-07-30,2015-08-30,318.07760299746855,30648.14478249898,96.3543,18
SBI Equity Hybrid Fund,24000.0,2013-08-31,2015-07-31,2015-08-31,317.9366157965236,30595.930760623694,96.2328,18
SBI Equity Hybrid Fund,24000.0,2013-09-01,2015-08-01,2015-09-01,318.0489353620613,30178.486695445157,94.8863,17
SBI Equity Hybrid Fund,24000.0,2013-09-02,2015-08-02,2015-09-02,317.8506890251164,30054.149405287564,94.5543,16
SBI Equity Hybrid Fund,24000.0,2013-09-03,2015-08-03,2015-09-03,317.38990580529526,30355.3927641525,95.6407,17
SBI Equity Hybrid Fund,24000.0,2013-09-04,2015-08-04,2015-09-04,317.14272288100454,29916.16819218202,94.3303,16
SBI Equity Hybrid Fund,24000.0,2013-09-05,2015-08-05,2015-09-05,316.1876910145853,29826.079749713135,94.3303,16
SBI Equity Hybrid Fund,24000.0,2013-09-06,2015-08-06,2015-09-06,315.18178402446057,29731.19224156257,94.3303,16
SBI Equity Hybrid Fund,24000.0,2013-09-07,2015-08-07,2015-09-07,314.8543198652785,29329.372574954396,93.1522,15
SBI Equity Hybrid Fund,24000.0,2013-09-08,2015-08-08,2015-09-08,314.13633887264155,29439.72678832402,93.7164,15
SBI Equity Hybrid Fund,24000.0,2013-09-09,2015-08-09,2015-09-09,313.4906636929596,29718.507380229767,94.7987,16
SBI Equity Hybrid Fund,24000.0,2013-09-10,2015-08-10,2015-09-10,313.3442721564437,29684.042934196383,94.733,16
SBI Equity Hybrid Fund,24000.0,2013-09-11,2015-08-11,2015-09-11,313.0963478405388,29699.129790031715,94.8562,16
SBI Equity Hybrid Fund,24000.0,2013-09-12,2015-08-12,2015-09-12,313.4704224319667,29734.613084291123,94.8562,16
SBI Equity Hybrid Fund,24000.0,2013-09-13,2015-08-13,2015-09-13,313.71983376617703,29758.271295691244,94.8562,16
SBI Equity Hybrid Fund,24000.0,2013-09-14,2015-08-14,2015-09-14,314.0640573672285,30017.991351913806,95.5792,16
SBI Equity Hybrid Fund,24000.0,2013-09-15,2015-08-15,2015-09-15,313.755379046276,29915.665501463183,95.3471,16
SBI Equity Hybrid Fund,24000.0,2013-09-16,2015-08-16,2015-09-16,313.842185258498,29975.757566846714,95.5122,16
SBI Equity Hybrid Fund,24000.0,2013-09-17,2015-08-17,2015-09-17,313.83221514861236,29974.805299717296,95.5122,16
SBI Equity Hybrid Fund,24000.0,2013-09-18,2015-08-18,2015-09-18,312.8830981585876,30056.833229816373,96.0641,16
SBI Equity Hybrid Fund,24000.0,2013-09-19,2015-08-19,2015-09-19,312.31545949206964,30002.303532192127,96.0641,16
SBI Equity Hybrid Fund,24000.0,2013-09-20,2015-08-20,2015-09-20,311.89144119084403,29961.57059570136,96.0641,16
SBI Equity Hybrid Fund,24000.0,2013-09-21,2015-08-21,2015-09-21,311.96173993891676,30042.882637511495,96.3031,16
SBI Equity Hybrid Fund,24000.0,2013-09-22,2015-08-22,2015-09-22,311.66517378737694,29693.338435279522,95.2732,16
SBI Equity Hybrid Fund,24000.0,2013-09-23,2015-08-23,2015-09-23,311.1729392066768,29740.789306793027,95.5764,16
SBI Equity Hybrid Fund,24000.0,2013-09-24,2015-08-24,2015-09-24,310.54226720580095,29717.497531392724,95.6955,16
SBI Equity Hybrid Fund,24000.0,2013-09-25,2015-08-25,2015-09-25,309.8403893798613,29650.330981900515,95.6955,15
SBI Equity Hybrid Fund,24000.0,2013-09-26,2015-08-26,2015-09-26,309.31023975964877,29599.598048919466,95.6955,15
SBI Equity Hybrid Fund,24000.0,2013-09-27,2015-08-27,2015-09-27,309.2354155024978,29592.437704219275,95.6955,15
SBI Equity Hybrid Fund,24000.0,2013-09-28,2015-08-28,2015-09-28,309.3370472079793,29434.193384457252,95.1525,15
SBI Equity Hybrid Fund,24000.0,2013-09-29,2015-08-29,2015-09-29,309.4542630973627,29604.839496572185,95.6679,15
SBI Equity Hybrid Fund,24000.0,2013-09-30,2015-08-30,2015-09-30,309.3801718051647,29823.04197934784,96.3961,16
SBI Equity Hybrid Fund,24000.0,2013-10-01,2015-09-01,2015-10-01,309.49249137070234,29758.631522767144,96.153,16
SBI Equity Hybrid Fund,24000.0,2013-10-02,2015-09-02,2015-10-02,309.4271731587302,29752.35098073139,96.153,16
SBI Equity Hybrid Fund,24000.0,2013-10-03,2015-09-03,2015-10-03,309.1427368498584,29725.001576324437,96.153,16
SBI Equity Hybrid Fund,24000.0,2013-10-04,2015-09-04,2015-10-04,308.93930687413985,29705.44117386917,96.153,16
SBI Equity Hybrid Fund,24000.0,2013-10-05,2015-09-05,2015-10-05,308.37814835392675,29923.627814597457,97.0355,16
SBI Equity Hybrid Fund,24000.0,2013-10-06,2015-09-06,2015-10-06,307.30893771894836,29895.75100274982,97.2824,16
SBI Equity Hybrid Fund,24000.0,2013-10-07,2015-09-07,2015-10-07,306.96587522158575,29927.60730814098,97.4949,16
SBI Equity Hybrid Fund,24000.0,2013-10-08,2015-09-08,2015-10-08,306.24789422894884,29840.978562405315,97.4406,16
SBI Equity Hybrid Fund,24000.0,2013-10-09,2015-09-09,2015-10-09,305.6022190492668,29772.929468211958,97.4238,16
SBI Equity Hybrid Fund,24000.0,2013-10-10,2015-09-10,2015-10-10,305.7411306995675,29786.462769048525,97.4238,16
SBI Equity Hybrid Fund,24000.0,2013-10-11,2015-09-11,2015-10-11,305.7239845316488,29784.792324214446,97.4238,16
SBI Equity Hybrid Fund,24000.0,2013-10-12,2015-09-12,2015-10-12,306.0983836313906,29708.13374463771,97.0542,16
SBI Equity Hybrid Fund,24000.0,2013-10-13,2015-09-13,2015-10-13,306.2377701996893,29705.49244224814,97.0014,16
SBI Equity Hybrid Fund,24000.0,2013-10-14,2015-09-14,2015-10-14,306.72724172102124,29732.053067192097,96.9332,16
SBI Equity Hybrid Fund,24000.0,2013-10-15,2015-09-15,2015-10-15,306.41856340006865,29899.2509516068,97.5765,16
SBI Equity Hybrid Fund,24000.0,2013-10-16,2015-09-16,2015-10-16,306.52606749291886,29954.27906232952,97.7218,16
SBI Equity Hybrid Fund,24000.0,2013-10-17,2015-09-17,2015-10-17,306.6712358332818,29968.465173852797,97.7218,16
SBI Equity Hybrid Fund,24000.0,2013-10-18,2015-09-18,2015-10-18,305.7335501389729,29876.83283997068,97.7218,16
SBI Equity Hybrid Fund,24000.0,2013-10-19,2015-09-19,2015-10-19,305.3729560222782,30000.114035289025,98.2409,16
SBI Equity Hybrid Fund,24000.0,2013-10-20,2015-09-20,2015-10-20,304.783325365973,30070.227663932263,98.661,17
SBI Equity Hybrid Fund,24000.0,2013-10-21,2015-09-21,2015-10-21,304.8399139170652,30028.743464262774,98.5066,16
SBI Equity Hybrid Fund,24000.0,2013-10-22,2015-09-22,2015-10-22,304.5433477655253,29999.529740999496,98.5066,16
SBI Equity Hybrid Fund,24000.0,2013-10-23,2015-09-23,2015-10-23,303.8823352629325,30021.35638293031,98.7927,16
SBI Equity Hybrid Fund,24000.0,2013-10-24,2015-09-24,2015-10-24,303.13134223518097,29947.163754037563,98.7927,16
SBI Equity Hybrid Fund,24000.0,2013-10-25,2015-09-25,2015-10-25,302.45419817274205,29880.266863820252,98.7927,16
SBI Equity Hybrid Fund,24000.0,2013-10-26,2015-09-26,2015-10-26,301.9363145592174,29866.33249093955,98.916,16
SBI Equity Hybrid Fund,24000.0,2013-10-27,2015-09-27,2015-10-27,301.80463435477077,29886.203916981176,99.025,16
SBI Equity Hybrid Fund,24000.0,2013-10-28,2015-09-28,2015-10-28,301.84611539607204,29784.122113699694,98.6732,16
SBI Equity Hybrid Fund,24000.0,2013-10-29,2015-09-29,2015-10-29,301.96333128545535,29611.671726510638,98.0638,15
SBI Equity Hybrid Fund,24000.0,2013-10-30,2015-09-30,2015-10-30,301.772389223067,29595.844237229543,98.0734,15
SBI Equity Hybrid Fund,24000.0,2013-10-31,2015-09-30,2015-10-31,301.9682560610095,29615.053563973815,98.0734,15
SBI Equity Hybrid Fund,24000.0,2013-11-01,2015-10-01,2015-11-01,302.01518725167074,29619.656265408008,98.0734,15
SBI Equity Hybrid Fund,24000.0,2013-11-02,2015-10-02,2015-11-02,301.8899943506353,29542.079366169553,97.8571,15
SBI Equity Hybrid Fund,24000.0,2013-11-03,2015-10-03,2015-11-03,301.72074384021784,29627.589129687727,98.1954,15
